trade_date,symbol,name,board,industry,close,pct_chg,turnover_pct,future_5_trade_date,future_5_return,future_5_direction,future_5_up_label,predicted_top_quantile_prob,predicted_non_top_quantile_prob,predicted_return_rank_score,top_quantile_threshold,target_threshold,rank_by_raw_top_quantile_prob,overheat_penalty,overheat_penalty_reason,top_quantile_signal_score,predicted_top_quantile,rank_by_top_quantile_prob,actual_future_5_return_rank,actual_top_quantile_label,model_type,anchor_date,train_start,train_end,train_rows,train_dates,train_label_up_threshold,train_label_down_threshold,train_exclude_st,prediction_exclude_st,target_mode,top_quantile,overheat_penalty_enabled,anchor_stock_count,anchor_coverage_ratio,turnover_pct_feature,ret_5,ret_20,volatility_5,range_pos_20,market_up_ratio,market_avg_pct_chg,industry_up_ratio,industry_avg_pct_chg,is_pre_holiday_3,is_post_holiday_3,pre_holiday_tday,post_holiday_tday,holiday_gap_days,turnover_pct_pctile,ret_5_pctile,ret_20_pctile,volatility_5_pctile,range_pos_20_pctile,market_index_count,market_avg_up_prob,market_avg_down_prob,market_high_risk_count,weak_trend_count,rebound_count,pullback_count,low_risk_count,neutral_count,high_position_reversal_risk_count,exhausted_rebound_risk_count,aggregate_market_regime,aggregate_market_risk_level,is_overheat_candidate,is_weak_industry_candidate,is_volatility_industry_drag_candidate,is_medium_hot_short_broken_candidate,is_high_risk_intraday_break_candidate,is_high_risk_limit_up_chase_candidate,is_breadth_divergence_chase_candidate,is_medium_risk_crowded_momentum_candidate,is_medium_risk_late_trend_candidate,is_crowded_intraday_break_candidate,is_late_high_position_weakening_candidate,is_extreme_momentum_extension_candidate,is_extreme_weak_market_extension_candidate,is_rebound_crowded_chase_candidate,is_rebound_limit_up_volatility_candidate,is_weak_breadth_sideways_candidate,is_high_risk_pullback_short_weak_candidate,is_high_risk_pullback_crowded_candidate,is_trend_break_candidate,is_weak_market_low_position_candidate,is_high_risk_tail_chase_candidate,is_weak_market_weak_industry_down_candidate,is_backup_low_elastic_candidate,is_low_turnover_spike_fade_candidate,is_sharp_drop_rebound_candidate,is_fragile_candidate,signal_eligible_rank,signal_action,signal_count,signal_reason,final_signal_rank,is_final_signal
2026-05-19,600176,中国巨石,沪市主板,玻璃玻纤,34.9,2.2261,3.2602,2026-05-26,0.1828080229226361,上涨,1.0,1.0,0.0,0.9545017136979812,0.2,0.5,1,0.0,,1.0,1,1,6.0,1.0,LightGBM,2026-05-19,2025-05-19,2026-05-11,49527,237,0.01,-0.01,1,1,rank_return,0.2,0,227,0.9956140350877192,3.2602,-0.0772078265468007,0.0575757575757576,0.049126072336044,0.4372881355438089,0.6026200873362445,0.7271231441048035,1.0,2.2261,0,0,0,0,0,0.6475770925110133,0.11894273127753303,0.6211453744493393,0.8854625550660793,0.4713656387665198,6,0.34397248718687434,0.6560275128131257,4,0,0,0,0,6,0,0,中性,高风险,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,Top1,1,高风险市场，只保留最强合格Top1,1,1
2026-05-19,600895,张江高科,沪市主板,房地产开发,34.68,0.4344,2.4581,2026-05-26,0.1337946943483277,上涨,1.0,0.9955156950672646,0.0044843049327354,0.9265483792404768,0.2,0.5,2,0.0,,0.9955156950672646,1,2,13.0,1.0,LightGBM,2026-05-19,2025-05-19,2026-05-11,49527,237,0.01,-0.01,1,1,rank_return,0.2,0,227,0.9956140350877192,2.4581,-0.0788844621513944,-0.0490814367973676,0.0173085979174109,0.1769087522948032,0.6026200873362445,0.7271231441048035,1.0,0.4344,0,0,0,0,0,0.5286343612334802,0.1145374449339207,0.2907488986784141,0.2599118942731278,0.24669603524229075,6,0.34397248718687434,0.6560275128131257,4,0,0,0,0,6,0,0,中性,高风险,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,Top1,1,高风险市场，只保留最强合格Top1,2,0
2026-05-19,002128,电投能源,深市主板,煤炭开采,29.21,1.88,0.66,2026-05-26,0.0592262923656281,上涨,1.0,0.9910313901345292,0.0089686098654708,0.8881600458607194,0.2,0.5,3,0.0,,0.9910313901345292,1,3,27.0,1.0,LightGBM,2026-05-19,2025-05-19,2026-05-11,49527,237,0.01,-0.01,1,1,rank_return,0.2,0,227,0.9956140350877192,0.66,-0.0485342019543973,-0.109451219512195,0.0306408715189754,0.1802575106909318,0.6026200873362445,0.7271231441048035,1.0,1.88,0,0,0,0,0,0.0881057268722467,0.2599118942731278,0.12334801762114538,0.6343612334801763,0.2511013215859031,6,0.34397248718687434,0.6560275128131257,4,0,0,0,0,6,0,0,中性,高风险,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,Top1,1,高风险市场，只保留最强合格Top1,3,0
2026-05-20,002956,西麦食品,深市主板,休闲食品,21.32,-0.6986,0.9038,,,,,1.0,0.0,0.4518484212109679,0.2,0.5,1,0.0,,1.0,1,1,,,LightGBM,2026-05-20,2025-05-20,2026-05-12,49542,237,0.01,-0.01,1,1,rank_return,0.2,0,227,0.9956140350877192,0.9038,-0.0075131981763099,0.10593451051413,0.0156279783323726,0.4083252279897668,0.3318777292576419,-0.4942454148471615,0.0,-0.6986,0,0,0,0,0,0.15418502202643172,0.7268722466960352,0.7577092511013216,0.21585903083700442,0.5110132158590308,6,0.2304238329486088,0.7695761670513912,5,0,0,0,0,6,0,0,中性,高风险,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,,不出手,0,候选股行业弱势过多,1,0
2026-05-20,001311,多利科技,深市主板,汽车零部件,22.36458468,4.6043,4.1187,,,,,0.9955156950672646,0.0044843049327354,0.449218821051022,0.2,0.5,2,0.0,,0.9955156950672646,1,2,,,LightGBM,2026-05-20,2025-05-20,2026-05-12,49542,237,0.01,-0.01,1,1,rank_return,0.2,0,227,0.9956140350877192,4.1187,-0.0427913100724159,-0.0838059231253938,0.0350450550657547,0.321543408292911,0.3318777292576419,-0.4942454148471615,0.3333333333333333,-0.6678291666666666,0,0,0,0,0,0.6916299559471366,0.4052863436123348,0.22026431718061673,0.7577092511013216,0.4669603524229075,6,0.2304238329486088,0.7695761670513912,5,0,0,0,0,6,0,0,中性,高风险,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,不出手,0,候选股行业弱势过多,2,0
2026-05-20,920396,常辅股份,北交所,自动化设备,27.2,-5.16,3.89,,,,,0.9910313901345292,0.0089686098654708,0.4181520868678836,0.2,0.5,3,0.0,,0.9910313901345292,1,3,,,LightGBM,2026-05-20,2025-05-20,2026-05-12,49542,237,0.01,-0.01,1,1,rank_return,0.2,0,227,0.9956140350877192,3.89,-0.1008264462809918,-0.1284844601089394,0.0235733549807035,0.0204918032744889,0.3318777292576419,-0.4942454148471615,0.25,-3.764125,0,0,0,0,0,0.6651982378854625,0.09691629955947137,0.09691629955947137,0.5154185022026432,0.022026431718061675,6,0.2304238329486088,0.7695761670513912,5,0,0,0,0,6,0,0,中性,高风险,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,不出手,0,候选股行业弱势过多,3,0
2026-05-21,600330,天通股份,沪市主板,电子化学品Ⅱ,27.5,-4.2146,11.3797,,,,,1.0,0.0,0.4834375635036307,0.2,0.5,1,0.0,,1.0,1,1,,,LightGBM,2026-05-21,2025-05-21,2026-05-13,49556,237,0.01,-0.01,1,1,rank_return,0.2,0,227,0.9956140350877192,11.3797,-0.1615853658536584,0.1506276150627616,0.0432656696109442,0.3363561417694677,0.1877729257641921,-2.0244663755458516,0.0,-4.2146,0,0,0,0,0,0.9118942731277533,0.00881057268722467,0.8590308370044053,0.7973568281938326,0.5550660792951542,6,0.3759236999917432,0.6240763000082568,4,0,0,0,0,6,0,0,中性,高风险,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,,Top1,1,市场风险偏高，只保留Top1,1,0
2026-05-21,002956,西麦食品,深市主板,休闲食品,21.48,0.7505,1.4053,,,,,0.9955156950672646,0.0044843049327354,0.4730179931656785,0.2,0.5,2,0.0,,0.9955156950672646,1,2,,,LightGBM,2026-05-21,2025-05-21,2026-05-13,49556,237,0.01,-0.01,1,1,rank_return,0.2,0,227,0.9956140350877192,1.4053,-0.0059105665229,0.1122097985741248,0.0158329433848641,0.4313175863349086,0.1877729257641921,-2.0244663755458516,1.0,0.7505,0,0,0,0,0,0.21585903083700442,0.7400881057268722,0.7973568281938326,0.21585903083700442,0.6343612334801763,6,0.3759236999917432,0.6240763000082568,4,0,0,0,0,6,0,0,中性,高风险,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,Top1,1,市场风险偏高，只保留Top1,2,1
2026-05-21,001311,多利科技,深市主板,汽车零部件,21.48015303,-3.9546,3.7854,,,,,0.9910313901345292,0.0089686098654708,0.4695077430261665,0.2,0.5,3,0.0,,0.9910313901345292,1,3,,,LightGBM,2026-05-21,2025-05-21,2026-05-13,49556,237,0.01,-0.01,1,1,rank_return,0.2,0,227,0.9956140350877192,3.7854,-0.0302083333333333,-0.1352941176470589,0.0314064293222611,0.1491228069835265,0.1877729257641921,-2.0244663755458516,0.375,-0.4619666666666666,0,0,0,0,0,0.5726872246696035,0.5550660792951542,0.13656387665198239,0.6519823788546255,0.3876651982378855,6,0.3759236999917432,0.6240763000082568,4,0,0,0,0,6,0,0,中性,高风险,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,Top1,1,市场风险偏高，只保留Top1,3,0
2026-05-22,002396,星网锐捷,深市主板,通信设备,24.20000352,3.1922,4.2449,,,,,1.0,0.0,0.5711823055181442,0.2,0.5,1,0.0,,1.0,1,1,,,LightGBM,2026-05-22,2025-05-22,2026-05-14,49571,237,0.01,-0.01,1,1,rank_return,0.2,0,227,0.9956140350877192,4.2449,0.0134357005758156,0.1772575250836119,0.0456994624435502,0.7388613860189062,0.6506550218340611,1.4601126637554585,1.0,3.13025,0,0,0,0,0,0.6784140969162996,0.748898678414097,0.8458149779735683,0.8237885462555066,0.7973568281938326,6,0.27667981634893807,0.723320183651062,6,0,1,1,0,4,1,0,中性,高风险,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,Top1,1,高风险市场，只保留最强合格Top1,1,1
2026-05-22,002134,天津普林,深市主板,元件,29.64,2.4542,4.7368,,,,,0.9955156950672646,0.0044843049327354,0.558232973281126,0.2,0.5,2,0.0,,0.9955156950672646,1,2,,,LightGBM,2026-05-22,2025-05-22,2026-05-14,49571,237,0.01,-0.01,1,1,rank_return,0.2,0,227,0.9956140350877192,4.7368,-0.0110110110110109,0.2803455723542118,0.0283207784019787,0.7362525457498728,0.6506550218340611,1.4601126637554585,1.0,6.325942857142857,0,0,0,0,0,0.7180616740088106,0.5859030837004405,0.9515418502202643,0.5638766519823789,0.788546255506608,6,0.27667981634893807,0.723320183651062,6,0,1,1,0,4,1,0,中性,高风险,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,Top1,1,高风险市场，只保留最强合格Top1,2,0
2026-05-22,001311,多利科技,深市主板,汽车零部件,21.88006995,1.8618,2.6473,,,,,0.9910313901345292,0.0089686098654708,0.5552621880395815,0.2,0.5,3,0.0,,0.9910313901345292,1,3,,,LightGBM,2026-05-22,2025-05-22,2026-05-14,49571,237,0.01,-0.01,1,1,rank_return,0.2,0,227,0.9956140350877192,2.6473,-0.0031534688156973,-0.1008217446270544,0.0330692456859691,0.2813141683027136,0.6506550218340611,1.4601126637554585,0.625,0.5908083333333333,0,0,0,0,0,0.5198237885462555,0.6299559471365639,0.21145374449339208,0.6343612334801763,0.4581497797356828,6,0.27667981634893807,0.723320183651062,6,0,1,1,0,4,1,0,中性,高风险,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,Top1,1,高风险市场，只保留最强合格Top1,3,0
2026-05-25,002396,星网锐捷,深市主板,通信设备,23.9,-1.2397,3.8752,,,,,1.0,0.0,0.6121514325001496,0.2,0.5,1,0.0,,1.0,1,1,,,LightGBM,2026-05-25,2025-05-26,2026-05-15,49380,236,0.01,-0.01,1,1,rank_return,0.2,0,227,0.9956140350877192,3.8752,-0.0039074124037773,0.1130298177302511,0.0462247490414755,0.6902559623135824,0.4410480349344978,-0.2529576419213974,0.75,1.106825,0,0,0,0,0,0.6387665198237885,0.6343612334801763,0.7797356828193832,0.8193832599118943,0.762114537444934,6,0.3766245867949263,0.6233754132050737,3,0,0,1,0,5,1,0,中性,中风险,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,不出手,0,中风险且市场下跌概率偏高,1,0
2026-05-25,002956,西麦食品,深市主板,休闲食品,20.42,-4.8019,1.5968,,,,,0.9955156950672646,0.0044843049327354,0.593253569690827,0.2,0.5,2,0.0,,0.9955156950672646,1,2,,,LightGBM,2026-05-25,2025-05-26,2026-05-15,49380,236,0.01,-0.01,1,1,rank_return,0.2,0,227,0.9956140350877192,1.5968,-0.0276190476190475,0.0429233810413578,0.026330393429229,0.2325739908845366,0.4410480349344978,-0.2529576419213974,0.0,-4.8019,0,0,0,0,0,0.2907488986784141,0.43171806167400884,0.6607929515418502,0.4889867841409692,0.44933920704845814,6,0.3766245867949263,0.6233754132050737,3,0,0,1,0,5,1,0,中性,中风险,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,,不出手,0,中风险且市场下跌概率偏高,2,0
2026-05-25,002134,天津普林,深市主板,元件,30.6,3.2389,5.033,,,,,0.9910313901345292,0.0089686098654708,0.580268032561026,0.2,0.5,3,0.0,,0.9910313901345292,1,3,,,LightGBM,2026-05-25,2025-05-26,2026-05-15,49380,236,0.01,-0.01,1,1,rank_return,0.2,0,227,0.9956140350877192,5.033,0.0052562417871222,0.3076923076923079,0.0316959926298534,0.8340122198743373,0.4410480349344978,-0.2529576419213974,0.8571428571428571,4.255371428571428,0,0,0,0,0,0.7444933920704846,0.6828193832599119,0.9559471365638766,0.6211453744493393,0.8810572687224669,6,0.3766245867949263,0.6233754132050737,3,0,0,1,0,5,1,0,中性,中风险,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,不出手,0,中风险且市场下跌概率偏高,3,0
2026-05-26,002396,星网锐捷,深市主板,通信设备,23.22,-2.8452,4.3208,,,,,1.0,0.0,0.6439969874118736,0.2,0.5,1,0.0,,1.0,1,1,,,LightGBM,2026-05-26,2025-05-26,2026-05-18,49598,237,0.01,-0.01,1,1,rank_return,0.2,0,228,1.0,4.3208,-0.0574546825520462,0.1249846960657479,0.0448405430532445,0.5800849612545947,0.3421052631578947,-0.9607324561403509,0.0,-4.2527,0,0,0,0,0,0.6842105263157895,0.36403508771929827,0.7850877192982456,0.8026315789473685,0.7192982456140351,6,0.32769993765043104,0.672300062349569,3,0,0,0,0,6,0,0,中性,中风险,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,,不出手,0,中风险且市场下跌概率偏高,1,0
2026-05-26,002956,西麦食品,深市主板,休闲食品,21.53,5.4358,2.235,,,,,0.9955357142857144,0.0044642857142856,0.6166395076938761,0.2,0.5,2,0.0,,0.9955357142857144,1,2,,,LightGBM,2026-05-26,2025-05-26,2026-05-18,49598,237,0.01,-0.01,1,1,rank_return,0.2,0,228,1.0,2.235,0.0027945971122498,0.0976479914419552,0.0366119885085829,0.4406922842335111,0.3421052631578947,-0.9607324561403509,1.0,5.4358,0,0,0,0,0,0.3991228070175439,0.6973684210526315,0.7456140350877193,0.706140350877193,0.6140350877192983,6,0.32769993765043104,0.672300062349569,3,0,0,0,0,6,0,0,中性,中风险,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,不出手,0,中风险且市场下跌概率偏高,2,0
2026-05-26,001311,多利科技,深市主板,汽车零部件,22.06,-0.9874,3.415,,,,,0.9910714285714286,0.0089285714285713,0.6139749445932179,0.2,0.5,3,0.0,,0.9910714285714286,1,3,,,LightGBM,2026-05-26,2025-05-26,2026-05-18,49598,237,0.01,-0.01,1,1,rank_return,0.2,0,228,1.0,3.415,0.0317970380577541,-0.0325815292409589,0.0325474815735663,0.3293547551493464,0.3421052631578947,-0.9607324561403509,0.1666666666666666,-1.427841666666667,0,0,0,0,0,0.5745614035087719,0.8157894736842105,0.5043859649122807,0.6447368421052632,0.5350877192982456,6,0.32769993765043104,0.672300062349569,3,0,0,0,0,6,0,0,中性,中风险,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,,不出手,0,中风险且市场下跌概率偏高,3,0
