trade_date,symbol,name,board,industry,close,pct_chg,turnover_pct,future_5_trade_date,future_5_return,future_5_direction,future_5_up_label,predicted_top_quantile_prob,predicted_non_top_quantile_prob,top_quantile_threshold,target_threshold,rank_by_raw_top_quantile_prob,overheat_penalty,overheat_penalty_reason,top_quantile_signal_score,predicted_top_quantile,rank_by_top_quantile_prob,actual_future_5_return_rank,actual_top_quantile_label,model_type,anchor_date,train_start,train_end,train_rows,train_dates,train_label_up_threshold,train_label_down_threshold,train_exclude_st,prediction_exclude_st,target_mode,top_quantile,overheat_penalty_enabled,anchor_stock_count,anchor_coverage_ratio,turnover_pct_feature,ret_5,ret_20,volatility_5,range_pos_20,market_up_ratio,market_avg_pct_chg,industry_up_ratio,industry_avg_pct_chg,is_pre_holiday_3,is_post_holiday_3,pre_holiday_tday,post_holiday_tday,holiday_gap_days,turnover_pct_pctile,ret_5_pctile,ret_20_pctile,volatility_5_pctile,range_pos_20_pctile,market_index_count,market_avg_up_prob,market_avg_down_prob,market_high_risk_count,weak_trend_count,rebound_count,pullback_count,low_risk_count,neutral_count,high_position_reversal_risk_count,exhausted_rebound_risk_count,aggregate_market_regime,aggregate_market_risk_level,is_overheat_candidate,is_weak_industry_candidate,is_volatility_industry_drag_candidate,is_medium_hot_short_broken_candidate,is_high_risk_intraday_break_candidate,is_high_risk_limit_up_chase_candidate,is_breadth_divergence_chase_candidate,is_medium_risk_crowded_momentum_candidate,is_medium_risk_late_trend_candidate,is_crowded_intraday_break_candidate,is_late_high_position_weakening_candidate,is_extreme_momentum_extension_candidate,is_extreme_weak_market_extension_candidate,is_rebound_crowded_chase_candidate,is_rebound_limit_up_volatility_candidate,is_weak_breadth_sideways_candidate,is_high_risk_pullback_short_weak_candidate,is_high_risk_pullback_crowded_candidate,is_trend_break_candidate,is_weak_market_low_position_candidate,is_high_risk_tail_chase_candidate,is_weak_market_weak_industry_down_candidate,is_backup_low_elastic_candidate,is_low_turnover_spike_fade_candidate,is_fragile_candidate,signal_eligible_rank,signal_action,signal_count,signal_reason,final_signal_rank,is_final_signal
2025-05-09,920640,富士达,北交所,通信设备,28.73,-2.61,7.62,2025-05-16,-0.0191437521754264,下跌,0.0,0.6063503538103208,0.3936496461896792,0.2,0.5,2,0.0,,0.6063503538103208,1,2,158.0,0.0,LightGBM,2025-05-09,2024-05-09,2025-04-28,7821,237,0.01,-0.01,1,1,top_quantile,0.2,0,207,0.9078947368421052,7.62,0.1144297905352986,0.2808738296923763,0.0300047625095728,0.6714285713646259,0.291866028708134,-0.3116397129186602,0.0,-1.8433,0,0,0,0,0,0.855072463768116,0.855072463768116,0.7105263157894737,0.7198067632850241,0.4975845410628019,6,0.15912982362023823,0.8408701763797617,6,0,0,6,0,0,0,0,高位回落,高风险,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,,不出手,0,Top候选全部脆弱,2,0
2025-05-09,601069,西部黄金,沪市主板,贵金属,16.64598847,-0.8907,3.6625,2025-05-16,-0.0221689634511683,下跌,0.0,0.6008595026781586,0.3991404973218414,0.2,0.5,3,0.0,,0.6008595026781586,1,3,169.0,0.0,LightGBM,2025-05-09,2024-05-09,2025-04-28,7821,237,0.01,-0.01,1,1,top_quantile,0.2,0,207,0.9078947368421052,3.6625,0.0189255189255188,,0.0217476762594696,0.3694267513564294,0.291866028708134,-0.3116397129186602,0.0,-1.0951333333333333,0,0,0,0,0,0.6473429951690821,0.2995169082125604,,0.5024154589371981,0.14009661835748793,6,0.15912982362023823,0.8408701763797617,6,0,0,6,0,0,0,0,高位回落,高风险,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,,不出手,0,Top候选全部脆弱,3,0
2025-05-12,002396,星网锐捷,深市主板,通信设备,15.2095919,1.4077,1.4825,2025-05-19,-0.0138820029747148,下跌,0.0,0.7276465845075657,0.2723534154924343,0.2,0.5,1,0.0,,0.7276465845075657,1,1,105.0,0.0,LightGBM,2025-05-12,2024-05-13,2025-04-29,7957,236,0.01,-0.01,1,1,top_quantile,0.2,0,207,0.9078947368421052,1.4825,0.0434557682359026,,0.0160561705408558,0.9519999989900132,0.8229665071770335,1.5648497607655505,1.0,2.2927,0,0,0,0,0,0.36231884057971014,0.48792270531400966,,0.36231884057971014,0.8888888888888888,6,0.19579323259010548,0.8042067674098945,4,0,0,0,0,6,0,0,中性,高风险,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,不出手,0,低覆盖股票池下高风险假强反弹,1,0
2025-05-12,920026,卓兆点胶,北交所,专用设备,32.63,6.67,29.39,2025-05-19,-0.085504137296966,下跌,0.0,0.605126582887641,0.394873417112359,0.2,0.5,2,0.0,,0.605126582887641,1,2,199.0,0.0,LightGBM,2025-05-12,2024-05-13,2025-04-29,7957,236,0.01,-0.01,1,1,top_quantile,0.2,0,207,0.9078947368421052,29.39,0.2369219105382867,0.4199303742384683,0.0960635389639713,0.8105360442873814,0.8229665071770335,1.5648497607655505,0.8888888888888888,2.724133333333333,0,0,0,0,0,0.9710144927536232,0.9710144927536232,0.9736842105263158,1.0,0.6135265700483091,6,0.19579323259010548,0.8042067674098945,4,0,0,0,0,6,0,0,中性,高风险,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,不出手,0,低覆盖股票池下高风险假强反弹,2,0
2025-05-12,603358,华达科技,沪市主板,汽车零部件,36.06,-0.63,0.37,2025-05-19,-0.0435385468663338,下跌,0.0,0.5974865945540266,0.4025134054459733,0.2,0.5,3,0.0,,0.5974865945540266,1,3,167.0,0.0,LightGBM,2025-05-12,2024-05-13,2025-04-29,7957,236,0.01,-0.01,1,1,top_quantile,0.2,0,207,0.9078947368421052,0.37,0.0482558139534885,0.026473099914603,0.0143028733633588,0.8367346936878156,0.8229665071770335,1.5648497607655505,0.9473684210526316,2.3593526315789473,0,0,0,0,0,0.03864734299516908,0.5362318840579711,0.10526315789473684,0.2898550724637681,0.6521739130434783,6,0.19579323259010548,0.8042067674098945,4,0,0,0,0,6,0,0,中性,高风险,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,不出手,0,低覆盖股票池下高风险假强反弹,3,0
2025-05-13,600673,东阳光,沪市主板,综合Ⅱ,10.01,-0.89,0.47,2025-05-20,-0.005994005994006,下跌,0.0,0.7110924321016872,0.2889075678983128,0.2,0.5,1,0.0,,0.7110924321016872,1,1,120.0,0.0,LightGBM,2025-05-13,2024-05-13,2025-04-30,8150,237,0.01,-0.01,1,1,top_quantile,0.2,0,207,0.9078947368421052,0.47,-0.018627450980392,0.0514705882352941,0.0092992235593542,0.7704918026471381,0.3827751196172249,-0.4546861244019138,0.0,-0.89,0,0,0,0,0,0.06763285024154589,0.16908212560386474,0.42105263157894735,0.1642512077294686,0.7198067632850241,6,0.27493763047201075,0.7250623695279893,5,0,0,3,1,2,0,0,高位回落,高风险,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,,不出手,0,高风险高位回落且市场宽度不足,1,0
2025-05-13,600323,瀚蓝环境,沪市主板,环境治理,22.96,1.06,0.8,2025-05-20,0.0326655052264808,上涨,1.0,0.6894130458858643,0.3105869541141357,0.2,0.5,2,0.0,,0.6894130458858643,1,2,51.0,0.0,LightGBM,2025-05-13,2024-05-13,2025-04-30,8150,237,0.01,-0.01,1,1,top_quantile,0.2,0,207,0.9078947368421052,0.8,0.032838506522717,0.0365688487584652,0.012236339301981,0.8161764699881054,0.3827751196172249,-0.4546861244019138,1.0,1.06,0,0,0,0,0,0.18357487922705315,0.7681159420289855,0.3684210526315789,0.28502415458937197,0.7922705314009661,6,0.27493763047201075,0.7250623695279893,5,0,0,3,1,2,0,0,高位回落,高风险,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,不出手,0,高风险高位回落且市场宽度不足,2,0
2025-05-13,002940,昂利康,深市主板,化学制药,13.4059948,-0.3695,0.97,2025-05-20,0.0497032640949555,上涨,1.0,0.6812888279562626,0.3187111720437374,0.2,0.5,3,0.0,,0.6812888279562626,1,3,34.0,1.0,LightGBM,2025-05-13,2024-05-13,2025-04-30,8150,237,0.01,-0.01,1,1,top_quantile,0.2,0,207,0.9078947368421052,0.97,-0.000741289844329,,0.0084609748227113,0.277777777389846,0.3827751196172249,-0.4546861244019138,0.8,1.1562800000000002,0,0,0,0,0,0.2463768115942029,0.34299516908212563,,0.10628019323671498,0.05314009661835749,6,0.27493763047201075,0.7250623695279893,5,0,0,3,1,2,0,0,高位回落,高风险,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,,不出手,0,高风险高位回落且市场宽度不足,3,0
2025-05-14,605566,福莱蒽特,沪市主板,化学制品,19.0862098,0.6824,0.5897,2025-05-21,0.0114702815432743,上涨,1.0,0.7180098375435212,0.2819901624564788,0.2,0.5,1,0.0,,0.7180098375435212,1,1,72.0,0.0,LightGBM,2025-05-14,2024-05-14,2025-05-06,8316,237,0.01,-0.01,1,1,top_quantile,0.2,0,207,0.9078947368421052,0.5897,0.027867095391211,,0.008297859928904,0.8663366332323792,0.4497607655502392,0.2189444976076554,0.5,-0.26635,0,0,0,0,0,0.1111111111111111,0.748792270531401,,0.12077294685990338,0.855072463768116,6,0.300955111474712,0.6990448885252879,4,0,0,1,0,5,1,0,中性,高风险,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,不出手,0,低覆盖股票池下高风险假强反弹,1,0
2025-05-14,601168,西部矿业,沪市主板,工业金属,15.17093655,1.189,1.24,2025-05-21,-0.0080395794681509,下跌,0.0,0.6975187563945018,0.3024812436054982,0.2,0.5,2,0.0,,0.6975187563945018,1,2,117.0,0.0,LightGBM,2025-05-14,2024-05-14,2025-05-06,8316,237,0.01,-0.01,1,1,top_quantile,0.2,0,207,0.9078947368421052,1.24,0.0358744394618835,,0.0096191575311203,0.9887640437596872,0.4497607655502392,0.2189444976076554,0.8,0.4215000000000001,0,0,0,0,0,0.3333333333333333,0.8019323671497585,,0.1642512077294686,0.9710144927536232,6,0.300955111474712,0.6990448885252879,4,0,0,1,0,5,1,0,中性,高风险,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,不出手,0,低覆盖股票池下高风险假强反弹,2,0
2025-05-14,920046,亿能电力,北交所,电网设备,17.76,-1.88,12.59,2025-05-21,-0.0033783783783785,下跌,0.0,0.6627472840540378,0.3372527159459622,0.2,0.5,3,0.0,,0.6627472840540378,1,3,104.0,0.0,LightGBM,2025-05-14,2024-05-14,2025-05-06,8316,237,0.01,-0.01,1,1,top_quantile,0.2,0,207,0.9078947368421052,12.59,0.0471698113207548,0.0705244122965642,0.0198800266307186,0.5335120642001313,0.4497607655502392,0.2189444976076554,0.1428571428571428,-0.5266714285714286,0,0,0,0,0,0.9130434782608695,0.8405797101449275,0.4473684210526316,0.5507246376811594,0.27053140096618356,6,0.300955111474712,0.6990448885252879,4,0,0,1,0,5,1,0,中性,高风险,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,,不出手,0,低覆盖股票池下高风险假强反弹,3,0
2025-05-15,600141,兴发集团,沪市主板,农化制品,19.57794748,-0.8209,1.0082,2025-05-22,0.0063291139240506,上涨,1.0,0.7158510940412421,0.2841489059587578,0.2,0.5,1,0.0,,0.7158510940412421,1,1,81.0,0.0,LightGBM,2025-05-15,2024-05-15,2025-05-07,8484,237,0.01,-0.01,1,1,top_quantile,0.2,0,207,0.9078947368421052,1.0082,-0.0048449612403101,,0.0089835819541157,0.6933333328483969,0.2488038277511961,-1.0996526315789474,0.2,-0.64062,0,0,0,0,0,0.30434782608695654,0.5507246376811594,,0.13526570048309178,0.7198067632850241,6,0.454490440160221,0.545509559839779,3,0,0,2,1,3,0,0,高位回落,高风险,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,,不出手,0,高风险高位回落且市场宽度不足,1,0
2025-05-15,600323,瀚蓝环境,沪市主板,环境治理,23.1,1.45,0.68,2025-05-22,0.0290043290043289,上涨,1.0,0.6777572921938981,0.3222427078061018,0.2,0.5,2,0.0,,0.6777572921938981,1,2,45.0,0.0,LightGBM,2025-05-15,2024-05-15,2025-05-07,8484,237,0.01,-0.01,1,1,top_quantile,0.2,0,207,0.9078947368421052,0.68,0.0414788097385032,0.0289532293986638,0.0120703609296939,0.919117646383002,0.2488038277511961,-1.0996526315789474,1.0,1.45,0,0,0,0,0,0.17391304347826086,0.8647342995169082,0.4473684210526316,0.25120772946859904,0.966183574879227,6,0.454490440160221,0.545509559839779,3,0,0,2,1,3,0,0,高位回落,高风险,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,不出手,0,高风险高位回落且市场宽度不足,2,0
2025-05-15,603216,梦天家居,沪市主板,家居用品,12.77,0.87,6.1,2025-05-22,-0.0117462803445576,下跌,0.0,0.6763381549311333,0.3236618450688667,0.2,0.5,3,0.0,,0.6763381549311333,1,3,123.0,0.0,LightGBM,2025-05-15,2024-05-15,2025-05-07,8484,237,0.01,-0.01,1,1,top_quantile,0.2,0,207,0.9078947368421052,6.1,0.0840407470288624,0.163023679417122,0.0291813500332342,0.946721311087409,0.2488038277511961,-1.0996526315789474,0.5,0.25155,0,0,0,0,0,0.8309178743961353,0.9516908212560387,0.9736842105263158,0.7681159420289855,0.9951690821256038,6,0.454490440160221,0.545509559839779,3,0,0,2,1,3,0,0,高位回落,高风险,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,,不出手,0,高风险高位回落且市场宽度不足,3,0
2025-05-16,000933,神火股份,深市主板,工业金属,16.89,0.2374,0.6696,2025-05-23,-0.0005920663114269,下跌,0.0,0.7074392654056298,0.2925607345943701,0.2,0.5,1,0.0,,0.7074392654056298,1,1,60.0,0.0,LightGBM,2025-05-16,2024-05-16,2025-05-08,8650,237,0.01,-0.01,1,1,top_quantile,0.2,0,207,0.9078947368421052,0.6696,0.0382793430636316,,0.0204385247355789,0.6025845493458252,0.5645933014354066,0.8313904306220096,0.6,1.08732,0,0,0,0,0,0.21739130434782608,0.8405797101449275,,0.5314009661835749,0.5265700483091788,6,0.2627746241562369,0.7372253758437631,4,0,0,2,1,3,0,0,高位回落,高风险,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,不出手,0,高风险高位回落且市场宽度不足,1,0
2025-05-16,600141,兴发集团,沪市主板,农化制品,20.2546925,3.4567,1.7117,2025-05-23,-0.0282352941176471,下跌,0.0,0.7062671422072109,0.2937328577927891,0.2,0.5,2,0.0,,0.7062671422072109,1,2,130.0,0.0,LightGBM,2025-05-16,2024-05-16,2025-05-08,8650,237,0.01,-0.01,1,1,top_quantile,0.2,0,207,0.9078947368421052,1.7117,0.041156295933366,,0.0162897469531719,0.9776536307119028,0.5645933014354066,0.8313904306220096,0.6,2.44028,0,0,0,0,0,0.47342995169082125,0.855072463768116,,0.42028985507246375,0.961352657004831,6,0.2627746241562369,0.7372253758437631,4,0,0,2,1,3,0,0,高位回落,高风险,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,不出手,0,高风险高位回落且市场宽度不足,2,0
2025-05-16,002937,兴瑞科技,深市主板,汽车零部件,17.27021184,2.4784,2.3367,2025-05-23,-0.0298087739032621,下跌,0.0,0.6676519759835088,0.3323480240164912,0.2,0.5,3,0.0,,0.6676519759835088,1,3,133.0,0.0,LightGBM,2025-05-16,2024-05-16,2025-05-08,8650,237,0.01,-0.01,1,1,top_quantile,0.2,0,207,0.9078947368421052,2.3367,-0.0273522975929978,,0.0213476892552625,0.5583333331736633,0.5645933014354066,0.8313904306220096,0.8421052631578947,2.8636631578947367,0,0,0,0,0,0.5458937198067633,0.13043478260869565,,0.5652173913043478,0.48792270531400966,6,0.2627746241562369,0.7372253758437631,4,0,0,2,1,3,0,0,高位回落,高风险,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,不出手,0,高风险高位回落且市场宽度不足,3,0
