trade_date,symbol,name,board,industry,close,pct_chg,turnover_pct,future_5_trade_date,future_5_return,future_5_direction,future_5_up_label,predicted_top_quantile_prob,predicted_non_top_quantile_prob,predicted_return_rank_score,top_quantile_threshold,target_threshold,rank_by_raw_top_quantile_prob,overheat_penalty,overheat_penalty_reason,top_quantile_signal_score,predicted_top_quantile,rank_by_top_quantile_prob,actual_future_5_return_rank,actual_top_quantile_label,model_type,anchor_date,train_start,train_end,train_rows,train_dates,train_label_up_threshold,train_label_down_threshold,train_exclude_st,prediction_exclude_st,target_mode,top_quantile,overheat_penalty_enabled,anchor_stock_count,anchor_coverage_ratio,turnover_pct_feature,ret_5,ret_20,volatility_5,range_pos_20,market_up_ratio,market_avg_pct_chg,industry_up_ratio,industry_avg_pct_chg,is_pre_holiday_3,is_post_holiday_3,pre_holiday_tday,post_holiday_tday,holiday_gap_days,turnover_pct_pctile,ret_5_pctile,ret_20_pctile,volatility_5_pctile,range_pos_20_pctile,market_index_count,market_avg_up_prob,market_avg_down_prob,market_high_risk_count,weak_trend_count,rebound_count,pullback_count,low_risk_count,neutral_count,high_position_reversal_risk_count,exhausted_rebound_risk_count,aggregate_market_regime,aggregate_market_risk_level,is_overheat_candidate,is_weak_industry_candidate,is_volatility_industry_drag_candidate,is_medium_hot_short_broken_candidate,is_high_risk_intraday_break_candidate,is_high_risk_limit_up_chase_candidate,is_breadth_divergence_chase_candidate,is_medium_risk_crowded_momentum_candidate,is_medium_risk_late_trend_candidate,is_crowded_intraday_break_candidate,is_late_high_position_weakening_candidate,is_extreme_momentum_extension_candidate,is_extreme_weak_market_extension_candidate,is_rebound_crowded_chase_candidate,is_rebound_limit_up_volatility_candidate,is_weak_breadth_sideways_candidate,is_high_risk_pullback_short_weak_candidate,is_high_risk_pullback_crowded_candidate,is_trend_break_candidate,is_weak_market_low_position_candidate,is_high_risk_tail_chase_candidate,is_weak_market_weak_industry_down_candidate,is_backup_low_elastic_candidate,is_low_turnover_spike_fade_candidate,is_sharp_drop_rebound_candidate,is_fragile_candidate,signal_eligible_rank,signal_action,signal_count,signal_reason,final_signal_rank,is_final_signal
2025-10-21,600066,宇通客车,沪市主板,商用车,27.342853,-0.3094,0.6797,2025-10-28,0.0917241379310345,上涨,1.0,0.9904761904761904,0.0095238095238094,0.8765356431562095,0.2,0.5,3,0.0,,0.9904761904761904,1,3,19.0,1.0,LightGBM,2025-10-21,2024-10-21,2025-10-13,26768,238,0.01,-0.01,1,1,rank_return,0.2,0,214,0.9385964912280702,0.6797,0.0034602076124568,0.0150507525376268,0.0192205749021518,0.581818181631188,0.8287037037037037,1.4822791666666666,0.0,-0.3094,0,0,0,0,0,0.10747663551401869,0.5420560747663551,0.7102803738317757,0.2897196261682243,0.7570093457943925,6,0.4845373207709492,0.5154626792290508,3,0,0,1,2,3,1,0,低风险,中风险,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,不出手,0,低覆盖股票池下高风险假强反弹,3,0
2025-10-22,603685,晨丰科技,沪市主板,光学光电子,19.0,-0.7833,2.6615,2025-10-29,0.1178947368421052,上涨,1.0,1.0,0.0,0.9242758451806792,0.2,0.5,1,0.0,,1.0,1,1,21.0,1.0,LightGBM,2025-10-22,2024-10-22,2025-10-14,26955,238,0.01,-0.01,1,1,rank_return,0.2,0,214,0.9385964912280702,2.6615,0.1072261072261071,0.0537992235163615,0.0500267340973726,0.8943396223040224,0.324074074074074,-0.4164106481481481,0.0,-0.7264666666666667,0,0,0,0,0,0.6401869158878505,0.9766355140186916,0.8130841121495327,0.9112149532710281,0.9672897196261683,6,0.554061883412522,0.445938116587478,2,0,0,1,1,4,0,0,中性,中风险,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,,不出手,0,中风险且市场宽度不足,1,0
2025-10-22,002380,科远智慧,深市主板,IT服务Ⅱ,30.18031576,0.2646,14.1755,2025-10-29,0.0141820580474933,上涨,1.0,0.9952380952380953,0.0047619047619047,0.9143274024569216,0.2,0.5,2,0.0,,0.9952380952380953,1,2,130.0,0.0,LightGBM,2025-10-22,2024-10-22,2025-10-14,26955,238,0.01,-0.01,1,1,rank_return,0.2,0,214,0.9385964912280702,14.1755,0.0601398601398601,0.1296572280178838,0.0559290497611781,0.9275362317152483,0.324074074074074,-0.4164106481481481,0.6,0.2142399999999999,0,0,0,0,0,0.9766355140186916,0.9158878504672897,0.9205607476635514,0.9439252336448598,0.9813084112149533,6,0.554061883412522,0.445938116587478,2,0,0,1,1,4,0,0,中性,中风险,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,不出手,0,中风险且市场宽度不足,2,0
2025-10-22,600673,东阳光,沪市主板,综合Ⅱ,20.87,0.43,1.31,2025-10-29,0.0881648298993771,上涨,1.0,0.9904761904761904,0.0095238095238094,0.910849863298649,0.2,0.5,3,0.0,,0.9904761904761904,1,3,34.0,1.0,LightGBM,2025-10-22,2024-10-22,2025-10-14,26955,238,0.01,-0.01,1,1,rank_return,0.2,0,214,0.9385964912280702,1.31,-0.0364727608494921,-0.1474673202614378,0.0300199606511686,0.1298701298490471,0.324074074074074,-0.4164106481481481,1.0,0.43,0,0,0,0,0,0.3364485981308411,0.35046728971962615,0.06074766355140187,0.6962616822429907,0.2102803738317757,6,0.554061883412522,0.445938116587478,2,0,0,1,1,4,0,0,中性,中风险,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,不出手,0,中风险且市场宽度不足,3,0
2025-10-23,600673,东阳光,沪市主板,综合Ⅱ,20.46,-1.96,1.07,2025-10-30,0.0806451612903225,上涨,1.0,1.0,0.0,0.959437148206666,0.2,0.5,1,0.0,,1.0,1,1,34.0,1.0,LightGBM,2025-10-23,2024-10-23,2025-10-15,27131,238,0.01,-0.01,1,1,rank_return,0.2,0,214,0.9385964912280702,1.07,-0.0479292694276406,-0.1976470588235294,0.0305584775576668,0.0738362760716155,0.5138888888888888,0.055811574074074,0.0,-1.96,0,0,0,0,0,0.22897196261682243,0.1542056074766355,0.028037383177570093,0.7289719626168224,0.06074766355140187,6,0.545852091699829,0.45414790830017093,2,0,1,0,1,4,0,0,中性,中风险,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,不出手,0,低覆盖股票池下高风险假强反弹,1,0
2025-10-23,603127,昭衍新药,沪市主板,医疗服务,32.06,-1.8672,2.0414,2025-10-30,0.1032439176543977,上涨,1.0,0.9952380952380953,0.0047619047619047,0.9039233890906504,0.2,0.5,2,0.0,,0.9952380952380953,1,2,20.0,1.0,LightGBM,2025-10-23,2024-10-23,2025-10-15,27131,238,0.01,-0.01,1,1,rank_return,0.2,0,214,0.9385964912280702,2.0414,-0.0314199395770392,-0.2064356435643564,0.0179475124567841,0.0643902438961574,0.5138888888888888,0.055811574074074,0.0,-1.8672,0,0,0,0,0,0.5327102803738317,0.27102803738317754,0.018691588785046728,0.3177570093457944,0.04672897196261682,6,0.545852091699829,0.45414790830017093,2,0,1,0,1,4,0,0,中性,中风险,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,不出手,0,低覆盖股票池下高风险假强反弹,2,0
2025-10-23,000762,西藏矿业,深市主板,能源金属,24.32,5.6932,6.6493,2025-10-30,0.09375,上涨,1.0,0.9904761904761904,0.0095238095238094,0.8944080422668274,0.2,0.5,3,0.0,,0.9904761904761904,1,3,26.0,1.0,LightGBM,2025-10-23,2024-10-23,2025-10-15,27131,238,0.01,-0.01,1,1,rank_return,0.2,0,214,0.9385964912280702,6.6493,0.0116472545757071,0.0643326039387308,0.0311664008765551,0.6632860039222543,0.5138888888888888,0.055811574074074,1.0,5.6932,0,0,0,0,0,0.9065420560747663,0.7242990654205608,0.8130841121495327,0.7476635514018691,0.8177570093457944,6,0.545852091699829,0.45414790830017093,2,0,1,0,1,4,0,0,中性,中风险,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,不出手,0,低覆盖股票池下高风险假强反弹,3,0
2025-10-24,603127,昭衍新药,沪市主板,医疗服务,32.45,1.2165,2.116,2025-10-31,0.1399075500770414,上涨,1.0,1.0,0.0,0.9305636504055592,0.2,0.5,1,0.0,,1.0,1,1,10.0,1.0,LightGBM,2025-10-24,2024-10-24,2025-10-16,27309,238,0.01,-0.01,1,1,rank_return,0.2,0,214,0.9385964912280702,2.116,-0.0015384615384614,-0.1919820717131473,0.018042485857197,0.1147540983481147,0.6574074074074074,0.9764601851851852,1.0,1.2165,0,0,0,0,0,0.4953271028037383,0.21495327102803738,0.018691588785046728,0.5280373831775701,0.08411214953271028,6,0.6705640449654487,0.3294359550345512,3,0,0,2,3,1,2,0,高位回落,高风险,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,不出手,0,低覆盖股票池下高风险假强反弹,1,0
2025-10-24,000762,西藏矿业,深市主板,能源金属,24.19,-0.5345,4.9318,2025-10-31,0.0876395204630011,上涨,1.0,0.9952380952380953,0.0047619047619047,0.91803428072632,0.2,0.5,2,0.0,,0.9952380952380953,1,2,23.0,1.0,LightGBM,2025-10-24,2024-10-24,2025-10-16,27309,238,0.01,-0.01,1,1,rank_return,0.2,0,214,0.9385964912280702,4.9318,0.0172413793103447,0.1040620721131904,0.0306654930872422,0.6369168355706053,0.6574074074074074,0.9764601851851852,0.0,-0.5345,0,0,0,0,0,0.8084112149532711,0.4205607476635514,0.8317757009345794,0.8130841121495327,0.7476635514018691,6,0.6705640449654487,0.3294359550345512,3,0,0,2,3,1,2,0,高位回落,高风险,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,不出手,0,低覆盖股票池下高风险假强反弹,2,0
2025-10-24,600066,宇通客车,沪市主板,商用车,28.13485288,0.9472,0.4803,2025-10-31,0.0834450402144773,上涨,1.0,0.9904761904761904,0.0095238095238094,0.9058896787200302,0.2,0.5,3,0.0,,0.9904761904761904,1,3,28.0,1.0,LightGBM,2025-10-24,2024-10-24,2025-10-16,27309,238,0.01,-0.01,1,1,rank_return,0.2,0,214,0.9385964912280702,0.4803,0.0296756383712906,0.0451838879159369,0.0141866627475785,0.8363636360948322,0.6574074074074074,0.9764601851851852,1.0,0.9472,0,0,0,0,0,0.06542056074766354,0.5514018691588785,0.7476635514018691,0.411214953271028,0.897196261682243,6,0.6705640449654487,0.3294359550345512,3,0,0,2,3,1,2,0,高位回落,高风险,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,不出手,0,低覆盖股票池下高风险假强反弹,3,0
2025-10-27,603396,金辰股份,沪市主板,光伏设备,27.77,0.2527,1.7441,2025-11-03,0.0785019805545552,上涨,1.0,1.0,0.0,0.8888215186494962,0.2,0.5,1,0.0,,1.0,1,1,23.0,1.0,LightGBM,2025-10-27,2024-10-28,2025-10-17,27455,237,0.01,-0.01,1,1,rank_return,0.2,0,214,0.9385964912280702,1.7441,-0.0046594982078852,0.0018037518037519,0.0079359331505434,0.3783185839870979,0.7361111111111112,1.0551902777777775,1.0,0.2527,0,0,0,0,0,0.32242990654205606,0.18691588785046728,0.5700934579439252,0.13551401869158877,0.45794392523364486,6,0.7966756780487173,0.2033243219512826,5,0,0,5,0,1,5,0,高位回落,高风险,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,不出手,0,全市场高位回落风险,1,0
2025-10-27,002956,西麦食品,深市主板,休闲食品,14.49169505,0.5355,1.5782,2025-11-03,0.0615012106537529,上涨,1.0,0.9952380952380953,0.0047619047619047,0.8816510005773908,0.2,0.5,2,0.0,,0.9952380952380953,1,2,39.0,1.0,LightGBM,2025-10-27,2024-10-28,2025-10-17,27455,237,0.01,-0.01,1,1,rank_return,0.2,0,214,0.9385964912280702,1.5782,0.0616966580976863,-0.0345956054230948,0.0522101552153623,0.7073170728195494,0.7361111111111112,1.0551902777777775,1.0,0.5355,0,0,0,0,0,0.26635514018691586,0.8177570093457944,0.38317757009345793,0.9626168224299065,0.7570093457943925,6,0.7966756780487173,0.2033243219512826,5,0,0,5,0,1,5,0,高位回落,高风险,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,不出手,0,全市场高位回落风险,2,0
2025-10-27,603659,璞泰来,沪市主板,电池,27.30366084,2.1561,2.2045,2025-11-03,0.0549490538573509,上涨,1.0,0.9904761904761904,0.0095238095238094,0.8493160170734684,0.2,0.5,3,0.0,,0.9904761904761904,1,3,47.0,0.0,LightGBM,2025-10-27,2024-10-28,2025-10-17,27455,237,0.01,-0.01,1,1,rank_return,0.2,0,214,0.9385964912280702,2.2045,0.048854961832061,0.0223214285714286,0.0139224117458346,0.3178036605125031,0.7361111111111112,1.0551902777777775,0.8333333333333334,2.373783333333334,0,0,0,0,0,0.42990654205607476,0.7523364485981309,0.6495327102803738,0.40654205607476634,0.3411214953271028,6,0.7966756780487173,0.2033243219512826,5,0,0,5,0,1,5,0,高位回落,高风险,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,不出手,0,全市场高位回落风险,3,0
2025-10-28,600593,大连圣亚,沪市主板,旅游及景区,49.3,-1.0,12.17,2025-11-04,0.260446247464503,上涨,1.0,1.0,0.0,0.8857894016249397,0.2,0.5,1,0.0,,1.0,1,1,4.0,1.0,LightGBM,2025-10-28,2024-10-28,2025-10-20,27659,238,0.01,-0.01,1,1,rank_return,0.2,0,214,0.9385964912280702,12.17,0.1362064991933624,0.4033589524622827,0.0565994617787608,0.8487607485660716,0.4444444444444444,0.1121791666666666,0.3333333333333333,-0.2296666666666666,0,0,0,0,0,0.9532710280373832,0.9672897196261683,0.985981308411215,0.9766355140186916,0.8738317757009346,6,0.5824042579598867,0.4175957420401131,1,0,0,1,3,2,0,0,低风险,低风险,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,不出手,0,Top候选全部脆弱,1,0
2025-10-28,002128,电投能源,深市主板,煤炭开采,22.99,-2.29,0.64,2025-11-04,0.0643758155719878,上涨,1.0,0.9952380952380953,0.0047619047619047,0.8805735384223619,0.2,0.5,2,0.0,,0.9952380952380953,1,2,28.0,1.0,LightGBM,2025-10-28,2024-10-28,2025-10-20,27659,238,0.01,-0.01,1,1,rank_return,0.2,0,214,0.9385964912280702,0.64,-0.0116079105760964,0.0952834683182468,0.0283084313959544,0.6514285712424482,0.4444444444444444,0.1121791666666666,0.0,-2.29,0,0,0,0,0,0.08878504672897196,0.2383177570093458,0.8130841121495327,0.7710280373831776,0.719626168224299,6,0.5824042579598867,0.4175957420401131,1,0,0,1,3,2,0,0,低风险,低风险,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,不出手,0,Top候选全部脆弱,2,0
2025-10-28,000935,四川双马,深市主板,多元金融,19.69,-1.3033,0.8229,2025-11-04,0.0675469781615032,上涨,1.0,0.9904761904761904,0.0095238095238094,0.8686467956326809,0.2,0.5,3,0.0,,0.9904761904761904,1,3,27.0,1.0,LightGBM,2025-10-28,2024-10-28,2025-10-20,27659,238,0.01,-0.01,1,1,rank_return,0.2,0,214,0.9385964912280702,0.8229,-0.0218579234972676,-0.0773195876288659,0.0234577930510506,0.1694915253758503,0.4444444444444444,0.1121791666666666,0.0,-1.3033,0,0,0,0,0,0.13551401869158877,0.17289719626168223,0.1822429906542056,0.6542056074766355,0.19158878504672897,6,0.5824042579598867,0.4175957420401131,1,0,0,1,3,2,0,0,低风险,低风险,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,不出手,0,Top候选全部脆弱,3,0
2025-10-29,000762,西藏矿业,深市主板,能源金属,24.82,1.0998,4.428,2025-11-05,0.0757453666398064,上涨,1.0,1.0,0.0,0.8662620041629853,0.2,0.5,1,0.0,,1.0,1,1,18.0,1.0,LightGBM,2025-10-29,2024-10-29,2025-10-21,27837,238,0.01,-0.01,1,1,rank_return,0.2,0,214,0.9385964912280702,4.428,0.0786614515428074,0.1581894540363975,0.0242886150135887,0.755789473525097,0.6481481481481481,1.6644550925925927,1.0,1.0998,0,0,0,0,0,0.6822429906542056,0.8037383177570093,0.8457943925233645,0.6261682242990654,0.7336448598130841,6,0.6962693309432679,0.30373066905673207,6,0,0,6,0,0,6,0,高位回落,高风险,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,不出手,0,全市场高位回落风险,1,0
2025-10-29,001336,楚环科技,深市主板,环保设备Ⅱ,24.62,-0.6056,6.6531,2025-11-05,0.0519902518277821,上涨,1.0,0.9952380952380953,0.0047619047619047,0.844626669554228,0.2,0.5,2,0.0,,0.9952380952380953,1,2,28.0,1.0,LightGBM,2025-10-29,2024-10-29,2025-10-21,27837,238,0.01,-0.01,1,1,rank_return,0.2,0,214,0.9385964912280702,6.6531,0.0245527627648269,0.1328464830938298,0.0107085801934759,0.7889287702548745,0.6481481481481481,1.6644550925925927,0.0,-0.6056,0,0,0,0,0,0.7850467289719626,0.45794392523364486,0.8177570093457944,0.205607476635514,0.7523364485981309,6,0.6962693309432679,0.30373066905673207,6,0,0,6,0,0,6,0,高位回落,高风险,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,不出手,0,全市场高位回落风险,2,0
2025-10-29,600066,宇通客车,沪市主板,商用车,28.76656707,-3.6323,1.7034,2025-11-05,0.0530973451327434,上涨,1.0,0.9904761904761904,0.0095238095238094,0.8373446348242221,0.2,0.5,3,0.0,,0.9904761904761904,1,3,26.0,1.0,LightGBM,2025-10-29,2024-10-29,2025-10-21,27837,238,0.01,-0.01,1,1,rank_return,0.2,0,214,0.9385964912280702,1.7034,0.0612173913043478,0.0245130960376092,0.0305675569887065,0.7175732215981044,0.6481481481481481,1.6644550925925927,0.0,-3.6323,0,0,0,0,0,0.29906542056074764,0.7383177570093458,0.514018691588785,0.7663551401869159,0.6915887850467289,6,0.6962693309432679,0.30373066905673207,6,0,0,6,0,0,6,0,高位回落,高风险,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,不出手,0,全市场高位回落风险,3,0
2025-10-30,603978,深圳新星,沪市主板,金属新材料,25.4,1.6813,6.5904,2025-11-06,0.2602362204724409,上涨,1.0,1.0,0.0,0.9419583015576648,0.2,0.5,1,0.0,,1.0,1,1,2.0,1.0,LightGBM,2025-10-30,2024-10-30,2025-10-22,28014,238,0.01,-0.01,1,1,rank_return,0.2,0,214,0.9385964912280702,6.5904,0.1781076066790352,0.0854700854700853,0.0290181391267657,0.8339768338158341,0.2546296296296296,-1.2527259259259258,1.0,1.6524,0,0,0,0,0,0.7710280373831776,0.9672897196261683,0.7850467289719626,0.6682242990654206,0.897196261682243,6,0.8937582695539966,0.10624173044600334,0,0,0,0,6,0,0,0,低风险,低风险,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,不出手,0,市场脆弱且候选股风险过多,1,0
2025-10-30,002956,西麦食品,深市主板,休闲食品,14.68117484,-4.0367,3.4326,2025-11-06,0.0760038240917782,上涨,1.0,0.9952380952380953,0.0047619047619047,0.8833312598771013,0.2,0.5,2,0.0,,0.9952380952380953,1,2,26.0,1.0,LightGBM,2025-10-30,2024-10-30,2025-10-22,28014,238,0.01,-0.01,1,1,rank_return,0.2,0,214,0.9385964912280702,3.4326,0.0280098280098279,0.0086788813886211,0.0289637277063578,0.5808080805990851,0.2546296296296296,-1.2527259259259258,0.0,-4.0367,0,0,0,0,0,0.6004672897196262,0.6308411214953271,0.5700934579439252,0.6635514018691588,0.6448598130841121,6,0.8937582695539966,0.10624173044600334,0,0,0,0,6,0,0,0,低风险,低风险,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,,不出手,0,市场脆弱且候选股风险过多,2,0
2025-10-30,603556,海兴电力,沪市主板,电网设备,33.85,-3.5887,4.6831,2025-11-06,0.0942392909896601,上涨,1.0,0.9904761904761904,0.0095238095238094,0.8824817992606186,0.2,0.5,3,0.0,,0.9904761904761904,1,3,20.0,1.0,LightGBM,2025-10-30,2024-10-30,2025-10-22,28014,238,0.01,-0.01,1,1,rank_return,0.2,0,214,0.9385964912280702,4.6831,0.1700656757690979,0.2331511839708562,0.0631689729064301,0.8474576270160464,0.2546296296296296,-1.2527259259259258,0.2222222222222222,-3.025411111111111,0,0,0,0,0,0.6682242990654206,0.9579439252336449,0.9299065420560748,0.9719626168224299,0.9065420560747663,6,0.8937582695539966,0.10624173044600334,0,0,0,0,6,0,0,0,低风险,低风险,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,,不出手,0,市场脆弱且候选股风险过多,3,0
2025-10-31,000762,西藏矿业,深市主板,能源金属,26.31,-1.0902,10.7626,2025-11-07,0.0877993158494869,上涨,1.0,1.0,0.0,0.9345203069634472,0.2,0.5,1,0.0,,1.0,1,1,22.0,1.0,LightGBM,2025-10-31,2024-10-31,2025-10-23,28193,238,0.01,-0.01,1,1,rank_return,0.2,0,214,0.9385964912280702,10.7626,0.0876395204630011,0.1651904340124004,0.0318165571415493,0.7907488985042398,0.6157407407407407,0.5706249999999999,0.0,-1.0902,0,0,0,0,0,0.9158878504672897,0.897196261682243,0.8925233644859814,0.7149532710280374,0.8504672897196262,6,0.6506234744300882,0.3493765255699118,0,0,0,0,3,3,0,0,低风险,低风险,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,Top2,2,合格候选Top2分数达标,1,0
2025-10-31,603978,深圳新星,沪市主板,金属新材料,26.55,4.5276,12.3158,2025-11-07,0.3261770244821091,上涨,1.0,0.9952380952380953,0.0047619047619047,0.8928528728462649,0.2,0.5,2,0.0,,0.9952380952380953,1,2,1.0,1.0,LightGBM,2025-10-31,2024-10-31,2025-10-23,28193,238,0.01,-0.01,1,1,rank_return,0.2,0,214,0.9385964912280702,12.3158,0.1680598328200615,0.1716681376875553,0.0276685495201357,0.7973760931782251,0.6157407407407407,0.5706249999999999,0.5,1.05045,0,0,0,0,0,0.9579439252336449,0.9626168224299065,0.9018691588785047,0.6308411214953271,0.8551401869158879,6,0.6506234744300882,0.3493765255699118,0,0,0,0,3,3,0,0,低风险,低风险,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,Top2,2,合格候选Top2分数达标,2,1
2025-10-31,603618,杭电股份,沪市主板,电网设备,8.08,1.5075,8.1087,2025-11-07,0.0556930693069306,上涨,1.0,0.9904761904761904,0.0095238095238094,0.8840490905369427,0.2,0.5,3,0.0,,0.9904761904761904,1,3,36.0,1.0,LightGBM,2025-10-31,2024-10-31,2025-10-23,28193,238,0.01,-0.01,1,1,rank_return,0.2,0,214,0.9385964912280702,8.1087,-0.0615563298490127,-0.184661957618567,0.0508028792335872,0.0699588477078358,0.6157407407407407,0.5706249999999999,0.6666666666666666,0.8182999999999999,0,0,0,0,0,0.8785046728971962,0.06542056074766354,0.014018691588785047,0.9112149532710281,0.06074766355140187,6,0.6506234744300882,0.3493765255699118,0,0,0,0,3,3,0,0,低风险,低风险,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,Top2,2,合格候选Top2分数达标,3,1
