trade_date,symbol,name,board,industry,close,pct_chg,turnover_pct,future_5_trade_date,future_5_return,future_5_direction,future_5_up_label,predicted_top_quantile_prob,predicted_non_top_quantile_prob,top_quantile_threshold,target_threshold,rank_by_raw_top_quantile_prob,overheat_penalty,overheat_penalty_reason,top_quantile_signal_score,predicted_top_quantile,rank_by_top_quantile_prob,actual_future_5_return_rank,actual_top_quantile_label,model_type,anchor_date,train_start,train_end,train_rows,train_dates,train_label_up_threshold,train_label_down_threshold,train_exclude_st,prediction_exclude_st,target_mode,top_quantile,overheat_penalty_enabled,anchor_stock_count,anchor_coverage_ratio,turnover_pct_feature,ret_5,ret_20,volatility_5,range_pos_20,market_up_ratio,market_avg_pct_chg,industry_up_ratio,industry_avg_pct_chg,is_pre_holiday_3,is_post_holiday_3,pre_holiday_tday,post_holiday_tday,holiday_gap_days,turnover_pct_pctile,ret_5_pctile,ret_20_pctile,volatility_5_pctile,range_pos_20_pctile,market_index_count,market_avg_up_prob,market_avg_down_prob,market_high_risk_count,weak_trend_count,rebound_count,pullback_count,low_risk_count,neutral_count,aggregate_market_regime,aggregate_market_risk_level,is_overheat_candidate,is_weak_industry_candidate,is_volatility_industry_drag_candidate,is_medium_hot_short_broken_candidate,is_high_risk_intraday_break_candidate,is_high_risk_limit_up_chase_candidate,is_fragile_candidate,signal_eligible_rank,signal_action,signal_count,signal_reason,final_signal_rank,is_final_signal
2025-03-06,002558,巨人网络,深市主板,游戏Ⅱ,16.19097573,7.9605,3.598,2025-03-13,-0.0396099939061548,下跌,0.0,0.6469740012942159,0.3530259987057841,0.2,0.5,2,0.0,,0.6469740012942159,1,2,158.0,0.0,lightgbm,2025-03-06,2024-03-06,2025-02-26,45987,236,0.01,-0.01,1,1,top_quantile,0.2,0,208,0.912280701754386,3.598,0.0655844155844156,0.1499649614576035,0.0483596256333336,0.6676136361714083,0.7320574162679426,1.2596593301435406,1.0,7.9605,0,0,0,0,0,0.5769230769230769,0.8653846153846154,0.7307692307692307,0.7980769230769231,0.6394230769230769,6,0.17841669229125312,0.8215833077087469,6,0,0,0,0,6,中性,高风险,0,0,0,0,0,0,0,2.0,Top1,1,只保留Top1,2,0
2025-03-06,002436,兴森科技,深市主板,元件,13.64492448,0.0732,11.0536,2025-03-13,0.0292397660818712,上涨,1.0,0.6087879020593161,0.3912120979406839,0.2,0.5,3,0.0,,0.6087879020593161,1,3,69.0,0.0,lightgbm,2025-03-06,2024-03-06,2025-02-26,45987,236,0.01,-0.01,1,1,top_quantile,0.2,0,208,0.912280701754386,11.0536,0.0604651162790697,0.1958041958041958,0.053054512860346,0.7090909088754808,0.7320574162679426,1.2596593301435406,0.7142857142857143,0.9295571428571427,0,0,0,0,0,0.8413461538461539,0.8317307692307693,0.8125,0.8509615384615384,0.7019230769230769,6,0.17841669229125312,0.8215833077087469,6,0,0,0,0,6,中性,高风险,0,0,0,0,0,0,0,3.0,Top1,1,只保留Top1,3,0
2025-03-07,002580,圣阳股份,深市主板,电池,13.96059,-3.6476,18.9627,2025-03-14,0.0914285714285714,上涨,1.0,0.75777889205582,0.2422211079441799,0.2,0.5,1,0.0,,0.75777889205582,1,1,23.0,1.0,lightgbm,2025-03-07,2024-03-07,2025-02-27,45993,236,0.01,-0.01,1,1,top_quantile,0.2,0,208,0.912280701754386,18.9627,-0.0622906898861352,0.5730337078651686,0.048074216267346,0.6406443617543428,0.4688995215311005,0.189866028708134,0.0,-5.23095,0,0,0,0,0,0.9471153846153846,0.02403846153846154,0.9711538461538461,0.8846153846153846,0.6298076923076923,6,0.21282254010829027,0.7871774598917097,6,0,0,3,0,3,高位回落,高风险,0,1,0,0,0,0,1,,不出手,0,Top候选全部脆弱,1,0
2025-03-07,920239,长虹能源,北交所,电池,33.59,-6.15,18.09,2025-03-14,0.0136945519499849,上涨,1.0,0.754338048411177,0.2456619515888229,0.2,0.5,2,0.0,,0.754338048411177,1,2,113.0,0.0,lightgbm,2025-03-07,2024-03-07,2025-02-27,45993,236,0.01,-0.01,1,1,top_quantile,0.2,0,208,0.912280701754386,18.09,0.0243976822201892,0.3794661190965094,0.1385625526378248,0.5201938610382234,0.4688995215311005,0.189866028708134,0.0,-5.23095,0,0,0,0,0,0.9375,0.4326923076923077,0.9423076923076923,0.9951923076923077,0.46153846153846156,6,0.21282254010829027,0.7871774598917097,6,0,0,3,0,3,高位回落,高风险,0,1,1,0,0,0,1,,不出手,0,Top候选全部脆弱,2,0
2025-03-07,920046,亿能电力,北交所,电网设备,16.73,-4.51,12.62,2025-03-14,0.1285116557083083,上涨,1.0,0.6111849488372735,0.3888150511627265,0.2,0.5,3,0.0,,0.6111849488372735,1,3,12.0,1.0,lightgbm,2025-03-07,2024-03-07,2025-02-27,45993,236,0.01,-0.01,1,1,top_quantile,0.2,0,208,0.912280701754386,12.62,0.0320789636027143,0.21231884057971,0.0399404940565895,0.3896103895541688,0.4688995215311005,0.189866028708134,0.2857142857142857,-1.7207285714285714,0,0,0,0,0,0.8846153846153846,0.47115384615384615,0.8605769230769231,0.8028846153846154,0.2644230769230769,6,0.21282254010829027,0.7871774598917097,6,0,0,3,0,3,高位回落,高风险,0,1,0,0,0,0,1,,不出手,0,Top候选全部脆弱,3,0
2025-03-10,002580,圣阳股份,深市主板,电池,15.0176061,7.5714,19.9654,2025-03-17,0.0843293492695882,上涨,1.0,0.7104938225704576,0.2895061774295424,0.2,0.5,1,0.0,,0.7104938225704576,1,1,22.0,1.0,lightgbm,2025-03-10,2024-03-11,2025-02-28,45801,235,0.01,-0.01,1,1,top_quantile,0.2,0,208,0.912280701754386,19.9654,0.0976676384839649,0.6808035714285714,0.0424380796251315,0.7719950432745757,0.6220095693779905,0.6086937799043062,1.0,2.5881166666666666,0,0,0,0,0,0.9759615384615384,0.8269230769230769,0.9903846153846154,0.8605769230769231,0.7067307692307693,6,0.18288446102280784,0.8171155389771921,6,0,0,2,0,4,高位回落,高风险,0,0,0,0,0,0,0,1.0,Top2,2,合格候选Top2分数达标,1,1
2025-03-10,603319,美湖股份,沪市主板,汽车零部件,28.40109784,-6.3581,9.9999,2025-03-17,0.0227159261108338,上涨,1.0,0.6873362662217424,0.3126637337782576,0.2,0.5,2,0.0,,0.6873362662217424,1,2,85.0,0.0,lightgbm,2025-03-10,2024-03-11,2025-02-28,45801,235,0.01,-0.01,1,1,top_quantile,0.2,0,208,0.912280701754386,9.9999,0.129086809470124,0.457787481804949,0.055533366191067,0.7709563163466682,0.6220095693779905,0.6086937799043062,0.4210526315789473,-0.1220894736842105,0,0,0,0,0,0.875,0.9038461538461539,0.9711538461538461,0.9471153846153846,0.7019230769230769,6,0.18288446102280784,0.8171155389771921,6,0,0,2,0,4,高位回落,高风险,0,0,0,0,0,0,0,2.0,Top2,2,合格候选Top2分数达标,2,1
2025-03-10,920839,万通液压,北交所,工程机械,27.29,-2.12,7.15,2025-03-17,0.1579333089043606,上涨,1.0,0.6381803589773783,0.3618196410226216,0.2,0.5,3,0.0,,0.6381803589773783,1,3,4.0,1.0,lightgbm,2025-03-10,2024-03-11,2025-02-28,45801,235,0.01,-0.01,1,1,top_quantile,0.2,0,208,0.912280701754386,7.15,0.0463957055214723,0.4067010309278351,0.067302417601096,0.8297491038683018,0.6220095693779905,0.6086937799043062,0.3333333333333333,-0.7369333333333333,0,0,0,0,0,0.8076923076923077,0.6153846153846154,0.9567307692307693,0.9807692307692307,0.7932692307692307,6,0.18288446102280784,0.8171155389771921,6,0,0,2,0,4,高位回落,高风险,1,1,1,0,0,0,1,,Top2,2,合格候选Top2分数达标,3,0
2025-03-11,603319,美湖股份,沪市主板,汽车零部件,29.1029722,2.4713,11.6059,2025-03-18,-0.0236297198538367,下跌,0.0,0.6928733543375393,0.3071266456624607,0.2,0.5,1,0.0,,0.6928733543375393,1,1,173.0,0.0,lightgbm,2025-03-11,2024-03-11,2025-03-03,45998,236,0.01,-0.01,1,1,top_quantile,0.2,0,209,0.9166666666666666,11.6059,0.1440914158305462,0.4713261648745519,0.0549758363988122,0.8293978747833606,0.5454545454545454,0.7889703349282297,0.4210526315789473,0.8011684210526315,0,0,0,0,0,0.8995215311004785,0.9521531100478469,0.9569377990430622,0.9282296650717703,0.69377990430622,6,0.12943976061894308,0.8705602393810569,6,0,0,0,0,6,中性,高风险,1,0,0,0,0,0,1,,Top1,1,只保留Top1,1,0
2025-03-11,920239,长虹能源,北交所,电池,33.44,-1.91,10.5,2025-03-18,0.0616028708133971,上涨,1.0,0.6398926886783911,0.3601073113216089,0.2,0.5,2,0.0,,0.6398926886783911,1,2,38.0,1.0,lightgbm,2025-03-11,2024-03-11,2025-03-03,45998,236,0.01,-0.01,1,1,top_quantile,0.2,0,209,0.9166666666666666,10.5,-0.1151098174120137,0.3301511535401749,0.027267968299696,0.5084102007320449,0.5454545454545454,0.7889703349282297,0.5,-0.0910999999999999,0,0,0,0,0,0.8851674641148325,0.014354066985645933,0.9282296650717703,0.69377990430622,0.3875598086124402,6,0.12943976061894308,0.8705602393810569,6,0,0,0,0,6,中性,高风险,0,0,0,0,0,0,0,1.0,Top1,1,只保留Top1,2,1
2025-03-11,002580,圣阳股份,深市主板,电池,15.36662085,2.324,22.2117,2025-03-18,0.1654769630110317,上涨,1.0,0.6272515080882667,0.3727484919117333,0.2,0.5,3,0.0,,0.6272515080882667,1,3,5.0,1.0,lightgbm,2025-03-11,2024-03-11,2025-03-03,45998,236,0.01,-0.01,1,1,top_quantile,0.2,0,209,0.9166666666666666,22.2117,0.0776223776223776,0.7353603603603605,0.0407049444315709,0.8137499998979941,0.5454545454545454,0.7889703349282297,0.5,-0.0910999999999999,0,0,0,0,0,0.9665071770334929,0.8229665071770335,1.0,0.8516746411483254,0.6889952153110048,6,0.12943976061894308,0.8705602393810569,6,0,0,0,0,6,中性,高风险,1,0,0,0,0,0,1,,Top1,1,只保留Top1,3,0
2025-03-12,920199,倍益康,北交所,小家电,33.87,-8.41,19.96,2025-03-19,-0.1175081192795983,下跌,0.0,0.6604146620025518,0.3395853379974481,0.2,0.5,1,0.0,,0.6604146620025518,1,1,202.0,0.0,lightgbm,2025-03-12,2024-03-12,2025-03-04,46005,236,0.01,-0.01,1,1,top_quantile,0.2,0,209,0.9166666666666666,19.96,0.1850944716585023,0.3138091543832426,0.1246712782534706,0.7377167629524769,0.5119617224880383,0.4965732057416268,0.5,-2.1915,0,0,0,0,0,0.9521531100478469,0.9665071770334929,0.9186602870813397,0.9952153110047847,0.631578947368421,6,0.17807455314031764,0.8219254468596824,6,0,0,2,0,4,高位回落,高风险,0,0,1,0,1,0,1,,不出手,0,高风险高位回落且市场宽度不足,1,0
2025-03-12,603319,美湖股份,沪市主板,汽车零部件,29.40782672,1.0475,12.2619,2025-03-19,-0.035920925747348,下跌,0.0,0.660316360725412,0.339683639274588,0.2,0.5,2,0.0,,0.660316360725412,1,2,176.0,0.0,lightgbm,2025-03-12,2024-03-12,2025-03-04,46005,236,0.01,-0.01,1,1,top_quantile,0.2,0,209,0.9166666666666666,12.2619,0.0802083333333334,0.3849749582637729,0.0498976032554997,0.8284923927269296,0.5119617224880383,0.4965732057416268,0.631578947368421,2.4052473684210525,0,0,0,0,0,0.8851674641148325,0.861244019138756,0.9425837320574163,0.8947368421052632,0.8038277511961722,6,0.17807455314031764,0.8219254468596824,6,0,0,2,0,4,高位回落,高风险,0,0,0,0,0,0,0,1.0,不出手,0,高风险高位回落且市场宽度不足,2,0
2025-03-12,603618,杭电股份,沪市主板,电网设备,8.33704616,10.0654,8.0697,2025-03-19,-0.0095011876484559,下跌,0.0,0.6165728993788726,0.3834271006211274,0.2,0.5,3,0.0,,0.6165728993788726,1,3,133.0,0.0,lightgbm,2025-03-12,2024-03-12,2025-03-04,46005,236,0.01,-0.01,1,1,top_quantile,0.2,0,209,0.9166666666666666,8.0697,0.1424694708276797,0.3238993710691822,0.0752178277667258,0.8792452826837757,0.5119617224880383,0.4965732057416268,0.5714285714285714,2.6329,0,0,0,0,0,0.7751196172248804,0.9473684210526315,0.9234449760765551,0.9904306220095693,0.8899521531100478,6,0.17807455314031764,0.8219254468596824,6,0,0,2,0,4,高位回落,高风险,1,0,0,0,0,0,1,,不出手,0,高风险高位回落且市场宽度不足,3,0
2025-03-13,920239,长虹能源,北交所,电池,33.11,-2.5,10.51,2025-03-20,-0.0501359106010268,下跌,0.0,0.6943043091252513,0.3056956908747487,0.2,0.5,1,0.0,,0.6943043091252513,1,1,185.0,0.0,lightgbm,2025-03-13,2024-03-13,2025-03-05,46009,236,0.01,-0.01,1,1,top_quantile,0.2,0,209,0.9166666666666666,10.51,-0.0748812517462979,0.3066298342541436,0.0320273830372856,0.4905046120189633,0.3014354066985646,-0.912699043062201,0.5,0.3916333333333333,0,0,0,0,0,0.861244019138756,0.0861244019138756,0.9186602870813397,0.7751196172248804,0.42105263157894735,6,0.6785705393039598,0.3214294606960401,0,0,0,0,0,6,中性,低风险,0,0,0,0,0,0,0,1.0,Top1,1,只保留Top1,1,1
2025-03-13,920839,万通液压,北交所,工程机械,29.15,-1.35,7.29,2025-03-20,0.2312178387650085,上涨,1.0,0.692592345936774,0.307407654063226,0.2,0.5,2,0.0,,0.692592345936774,1,2,3.0,1.0,lightgbm,2025-03-13,2024-03-13,2025-03-05,46009,236,0.01,-0.01,1,1,top_quantile,0.2,0,209,0.9166666666666666,7.29,0.169273967107902,0.5842391304347827,0.0585040819853924,0.8508033664230447,0.3014354066985646,-0.912699043062201,0.0,-1.5635666666666663,0,0,0,0,0,0.784688995215311,0.9617224880382775,0.9808612440191388,0.9234449760765551,0.8660287081339713,6,0.6785705393039598,0.3214294606960401,0,0,0,0,0,6,中性,低风险,1,1,0,0,0,0,1,,Top1,1,只保留Top1,2,0
2025-03-13,920284,灵鸽科技,北交所,专用设备,26.42,1.77,21.49,2025-03-20,-0.1339894019682059,下跌,0.0,0.6780848870906118,0.3219151129093882,0.2,0.5,3,0.0,,0.6780848870906118,1,3,200.0,0.0,lightgbm,2025-03-13,2024-03-13,2025-03-05,46009,236,0.01,-0.01,1,1,top_quantile,0.2,0,209,0.9166666666666666,21.49,-0.1360366252452582,0.5396270396270397,0.0579134016364052,0.5317836811891944,0.3014354066985646,-0.912699043062201,0.4444444444444444,-0.4123888888888889,0,0,0,0,0,0.9473684210526315,0.014354066985645933,0.9712918660287081,0.9186602870813397,0.4880382775119617,6,0.6785705393039598,0.3214294606960401,0,0,0,0,0,6,中性,低风险,0,0,0,1,0,0,1,,Top1,1,只保留Top1,3,0
2025-03-14,002580,圣阳股份,深市主板,电池,15.2369868,-3.8994,17.0098,2025-03-21,0.0183246073298428,上涨,1.0,0.7221863299464976,0.2778136700535024,0.2,0.5,1,0.0,,0.7221863299464976,1,1,38.0,1.0,lightgbm,2025-03-14,2024-03-14,2025-03-06,46013,236,0.01,-0.01,1,1,top_quantile,0.2,0,209,0.9166666666666666,17.0098,0.0914285714285714,0.6681222707423582,0.040683588355851,0.787958115079819,0.8086124401913876,1.5015449760765551,0.6666666666666666,0.2803166666666667,0,0,0,0,0,0.9186602870813397,0.8899521531100478,0.9952153110047847,0.8564593301435407,0.7368421052631579,6,0.1568216614216902,0.8431783385783098,5,0,0,0,0,6,中性,高风险,0,0,0,0,0,0,0,1.0,Top1,1,只保留Top1,1,1
2025-03-14,920396,常辅股份,北交所,自动化设备,20.93,-6.1,17.38,2025-03-21,-0.1471571906354514,下跌,0.0,0.6616000228843296,0.3383999771156704,0.2,0.5,2,0.0,,0.6616000228843296,1,2,199.0,0.0,lightgbm,2025-03-14,2024-03-14,2025-03-06,46013,236,0.01,-0.01,1,1,top_quantile,0.2,0,209,0.9166666666666666,17.38,0.1653674832962137,0.3468468468468468,0.0919186586520151,0.6625835188571733,0.8086124401913876,1.5015449760765551,0.6666666666666666,-0.8381666666666666,0,0,0,0,0,0.9330143540669856,0.9760765550239234,0.937799043062201,0.9808612440191388,0.507177033492823,6,0.1568216614216902,0.8431783385783098,5,0,0,0,0,6,中性,高风险,0,0,1,0,1,0,1,,Top1,1,只保留Top1,2,0
2025-03-14,603319,美湖股份,沪市主板,汽车零部件,28.13878116,6.0379,10.6696,2025-03-21,-0.0503905265810027,下跌,0.0,0.6585532562945263,0.3414467437054737,0.2,0.5,3,0.0,,0.6585532562945263,1,3,142.0,0.0,lightgbm,2025-03-14,2024-03-14,2025-03-06,46013,236,0.01,-0.01,1,1,top_quantile,0.2,0,209,0.9166666666666666,10.6696,-0.0722300140252454,0.2632081476766392,0.0653447226484961,0.7047026278704019,0.8086124401913876,1.5015449760765551,0.7894736842105263,1.6037894736842109,0,0,0,0,0,0.8564593301435407,0.04784688995215311,0.8947368421052632,0.9617224880382775,0.5789473684210527,6,0.1568216614216902,0.8431783385783098,5,0,0,0,0,6,中性,高风险,0,0,0,0,0,0,0,2.0,Top1,1,只保留Top1,3,0
2025-03-17,920199,倍益康,北交所,小家电,32.52,-5.68,11.94,2025-03-24,-0.1734317343173432,下跌,0.0,0.6895023376744859,0.3104976623255141,0.2,0.5,1,0.0,,0.6895023376744859,1,1,202.0,0.0,lightgbm,2025-03-17,2024-03-18,2025-03-07,45821,235,0.01,-0.01,1,1,top_quantile,0.2,0,209,0.9166666666666666,11.94,0.0883534136546186,0.2267069030554507,0.129183550891445,0.615146831482601,0.5406698564593302,0.511176076555024,0.5,-1.244675,0,0,0,0,0,0.8899521531100478,0.9090909090909091,0.8660287081339713,0.9904306220095693,0.4354066985645933,6,0.27160742171418595,0.7283925782858139,5,0,0,2,0,4,高位回落,高风险,0,0,1,0,0,0,1,,不出手,0,高风险高位回落且市场宽度不足,1,0
2025-03-17,002580,圣阳股份,深市主板,电池,16.28403105,6.8717,25.2346,2025-03-24,-0.1139007960808327,下跌,0.0,0.685517416610952,0.314482583389048,0.2,0.5,2,0.0,,0.685517416610952,1,2,181.0,0.0,lightgbm,2025-03-17,2024-03-18,2025-03-07,45821,235,0.01,-0.01,1,1,top_quantile,0.2,0,209,0.9166666666666666,25.2346,0.0843293492695882,0.6887280248190277,0.0382634312635919,0.9253926700356012,0.5406698564593302,0.511176076555024,0.8333333333333334,2.4316333333333335,0,0,0,0,0,0.9904306220095693,0.8995215311004785,0.9952153110047847,0.8373205741626795,0.9473684210526315,6,0.27160742171418595,0.7283925782858139,5,0,0,2,0,4,高位回落,高风险,0,0,0,0,0,0,0,1.0,不出手,0,高风险高位回落且市场宽度不足,2,0
