指数名称,date,code,open,high,low,close,preclose,volume,amount,pctChg
中证500,2023-10-09,sh.000905,5679.6412,5680.9516,5634.3532,5658.0832,5690.7697,9002983600,109095282387.9000,-0.574377
中证500,2023-10-10,sh.000905,5665.6622,5678.4631,5627.4139,5630.3714,5658.0832,8772642500,104621240810.9000,-0.489774
中证500,2023-10-11,sh.000905,5639.0722,5674.2543,5617.8727,5629.7886,5630.3714,9064482600,112202131188.0000,-0.010351
中证500,2023-10-12,sh.000905,5655.6129,5677.8191,5642.4931,5671.6419,5629.7886,10050298600,119947478383.3000,0.743426
中证500,2023-10-13,sh.000905,5645.4366,5646.0737,5616.8508,5633.3831,5671.6419,8939170200,110878380413.0000,-0.674563
中证500,2023-10-16,sh.000905,5633.3012,5636.3194,5559.4212,5580.6666,5633.3831,8986755000,107684372825.8000,-0.935788
中证500,2023-10-17,sh.000905,5585.1448,5599.4240,5556.5739,5595.3423,5580.6666,9251673700,105060399668.5000,0.262974
中证500,2023-10-18,sh.000905,5586.0206,5586.0206,5519.4562,5524.5988,5595.3423,9895356200,110310590720.5000,-1.264328
中证500,2023-10-19,sh.000905,5496.7574,5529.8697,5463.6516,5464.0270,5524.5988,10807833500,117347195293.0000,-1.096402
中证500,2023-10-20,sh.000905,5443.4557,5473.2111,5413.0233,5423.6748,5464.0270,9493611500,107713531625.7000,-0.738507
中证500,2023-10-23,sh.000905,5400.5436,5400.7943,5269.8274,5290.3343,5423.6748,10308312600,112227737477.0000,-2.458490
中证500,2023-10-24,sh.000905,5311.6694,5363.1951,5290.5047,5352.0123,5290.3343,11474572900,126190795981.0000,1.165862
中证500,2023-10-25,sh.000905,5386.4255,5423.0139,5375.9983,5375.9983,5352.0123,11492124400,129741397087.7000,0.448168
中证500,2023-10-26,sh.000905,5351.1628,5404.9918,5337.4926,5398.9340,5375.9983,10248504400,116893043685.1000,0.426631
中证500,2023-10-27,sh.000905,5387.2742,5514.3081,5380.9409,5492.0274,5398.9340,11254280400,132776259320.0000,1.724292
中证500,2023-10-30,sh.000905,5484.6240,5559.7847,5483.1591,5546.3881,5492.0274,12303418500,153066651404.1000,0.989811
中证500,2023-10-31,sh.000905,5547.3243,5554.1902,5505.9335,5528.2385,5546.3881,10567937500,127527068558.9000,-0.327233
中证500,2023-11-01,sh.000905,5534.8883,5534.9432,5496.8278,5509.9662,5528.2385,8718578500,105639439602.5000,-0.330527
中证500,2023-11-02,sh.000905,5514.5172,5532.8505,5457.7453,5459.4517,5509.9662,9020264500,101795786004.1000,-0.916784
中证500,2023-11-03,sh.000905,5462.1440,5537.7293,5462.1440,5510.3570,5459.4517,9799057600,114009935832.0000,0.932425
中证500,2023-11-06,sh.000905,5549.2909,5609.2576,5549.2909,5605.0621,5510.3570,13924104600,156664899021.4000,1.718674
中证500,2023-11-07,sh.000905,5594.4667,5631.1001,5578.5126,5611.0983,5605.0621,12057932100,139898836824.0000,0.107692
中证500,2023-11-08,sh.000905,5602.9707,5633.9706,5577.3911,5608.0173,5611.0983,12299455800,139708501031.2000,-0.054909
中证500,2023-11-09,sh.000905,5602.4900,5638.0805,5582.1194,5592.0568,5608.0173,10636280000,123039510738.4000,-0.284601
中证500,2023-11-10,sh.000905,5577.3371,5585.2123,5550.8219,5573.0999,5592.0568,9432402400,109671917968.0000,-0.338997
中证500,2023-11-13,sh.000905,5589.0595,5605.5688,5565.0914,5605.5688,5573.0999,10215893200,117833772399.0000,0.582600
中证500,2023-11-14,sh.000905,5602.9829,5639.1880,5600.7841,5630.5534,5605.5688,10107313600,116072656381.0000,0.445710
中证500,2023-11-15,sh.000905,5677.5503,5684.7473,5649.7168,5664.6170,5630.5534,11308793700,131864342621.0000,0.604978
中证500,2023-11-16,sh.000905,5647.0613,5652.4004,5609.3607,5609.3607,5664.6170,9466267700,105765074960.8000,-0.975464
中证500,2023-11-17,sh.000905,5598.9530,5632.3894,5593.4903,5631.4233,5609.3607,8942234200,101443839223.4000,0.393318
中证500,2023-11-20,sh.000905,5635.5867,5669.3846,5609.2691,5659.7727,5631.4233,10310507200,119885024783.4000,0.503414
中证500,2023-11-21,sh.000905,5669.1651,5696.0944,5634.2723,5641.0844,5659.7727,11486120500,126740611037.5000,-0.330195
中证500,2023-11-22,sh.000905,5622.8615,5639.0036,5572.8986,5572.8986,5641.0844,10471840800,109971792008.8000,-1.208736
中证500,2023-11-23,sh.000905,5566.7332,5627.7947,5548.9720,5622.9891,5572.8986,9804243200,101151204630.0000,0.898823
中证500,2023-11-24,sh.000905,5619.3187,5619.3187,5556.7138,5570.4205,5622.9891,10124804400,100701104772.1000,-0.934887
中证500,2023-11-27,sh.000905,5562.7486,5579.7151,5531.6548,5566.5069,5570.4205,9821865300,107690772117.8000,-0.070257
中证500,2023-11-28,sh.000905,5561.5765,5594.7180,5529.5352,5591.4955,5566.5069,8937327200,98930980618.3000,0.448910
中证500,2023-11-29,sh.000905,5588.7739,5593.3712,5547.8408,5553.3349,5591.4955,8950915100,96924084400.2000,-0.682476
中证500,2023-11-30,sh.000905,5548.5240,5560.3283,5509.9646,5545.0504,5553.3349,8784150500,95350481599.1000,-0.149181
中证500,2023-12-01,sh.000905,5541.2260,5576.7275,5521.0558,5566.8689,5545.0504,9337170800,107454844321.7000,0.393477
中证500,2023-12-04,sh.000905,5578.4205,5590.8353,5559.0682,5559.0682,5566.8689,9930654300,119628388288.4000,-0.140127
中证500,2023-12-05,sh.000905,5542.8669,5542.8669,5460.4088,5460.4088,5559.0682,9129824800,103824359571.7000,-1.774747
中证500,2023-12-06,sh.000905,5448.4575,5513.0858,5443.0738,5481.8240,5460.4088,8837399700,102084528903.4000,0.392190
中证500,2023-12-07,sh.000905,5475.2678,5501.4783,5443.2936,5481.1355,5481.8240,8904868700,103621973820.8000,-0.012560
中证500,2023-12-08,sh.000905,5484.6829,5522.0575,5477.5286,5497.9897,5481.1355,11812377400,140788027712.1000,0.307495
中证500,2023-12-11,sh.000905,5473.6514,5574.1237,5429.4430,5564.8538,5497.9897,11860591100,140631297822.3000,1.216155
中证500,2023-12-12,sh.000905,5560.4355,5576.0089,5545.1624,5566.1778,5564.8538,8423233100,110639096839.0000,0.023792
中证500,2023-12-13,sh.000905,5557.0463,5558.0572,5507.5128,5507.5128,5566.1778,7592989400,96464641302.3000,-1.053955
中证500,2023-12-14,sh.000905,5532.9861,5557.3719,5487.7542,5489.3267,5507.5128,7411809700,89999982306.2000,-0.330205
中证500,2023-12-15,sh.000905,5499.3692,5516.2199,5438.5282,5449.7864,5489.3267,8012541800,94631897359.6000,-0.720312
中证500,2023-12-18,sh.000905,5436.9888,5448.0772,5374.5881,5385.2702,5449.7864,7802249300,88053828533.8000,-1.183830
中证500,2023-12-19,sh.000905,5380.7346,5406.9585,5344.0325,5379.8735,5385.2702,7032372200,82191407660.2000,-0.100212
中证500,2023-12-20,sh.000905,5385.9956,5388.4630,5308.5727,5309.2865,5379.8735,7538709700,86209163297.2000,-1.312057
中证500,2023-12-21,sh.000905,5286.4531,5352.5049,5253.3152,5338.7620,5309.2865,8152231800,96981042377.4000,0.555169
中证500,2023-12-22,sh.000905,5337.3807,5366.2345,5293.2193,5311.6902,5338.7620,9038700400,108918439607.9000,-0.507080
中证500,2023-12-25,sh.000905,5301.5735,5339.6644,5288.4665,5315.3746,5311.6902,6591877200,81018151918.5000,0.069364
中证500,2023-12-26,sh.000905,5312.7999,5313.9193,5238.0417,5258.2841,5315.3746,6753200700,80910364895.8000,-1.074064
中证500,2023-12-27,sh.000905,5261.5699,5293.7973,5235.4559,5285.5301,5258.2841,7539791800,84253444705.4000,0.518154
中证500,2023-12-28,sh.000905,5280.6904,5400.2364,5275.4028,5382.7966,5285.5301,10769923900,126896204801.3000,1.840241
中证500,2023-12-29,sh.000905,5376.9768,5437.1538,5374.6877,5429.2288,5382.7966,9093176600,112533613054.4000,0.862604
中证500,2024-01-02,sh.000905,5431.4784,5439.4778,5409.4554,5409.4554,5429.2288,9296474700,106839922689.4000,-0.364203
中证500,2024-01-03,sh.000905,5398.2939,5428.5204,5373.8317,5401.3950,5409.4554,8670522900,99883598918.1000,-0.149006
中证500,2024-01-04,sh.000905,5395.1428,5395.1428,5331.8920,5355.3216,5401.3950,7884656800,91011406056.3000,-0.852991
中证500,2024-01-05,sh.000905,5347.0727,5373.6788,5260.5939,5281.8711,5355.3216,8953888400,101084569596.5000,-1.371542
中证500,2024-01-08,sh.000905,5268.2339,5268.9787,5167.6997,5167.6997,5281.8711,8378515500,92792791379.5000,-2.161571
中证500,2024-01-09,sh.000905,5176.1129,5220.4578,5152.9987,5180.6530,5167.6997,7874041800,90959823751.5000,0.250659
中证500,2024-01-10,sh.000905,5167.7319,5211.8158,5118.4332,5158.0784,5180.6530,7117394600,84227807644.4000,-0.435748
中证500,2024-01-11,sh.000905,5152.3590,5243.1387,5146.8978,5223.8633,5158.0784,8504129500,106151947191.7000,1.275376
中证500,2024-01-12,sh.000905,5213.1356,5262.6165,5206.1607,5206.1780,5223.8633,7661983100,93271394880.1000,-0.338548
中证500,2024-01-15,sh.000905,5189.5279,5238.9581,5171.2399,5193.2956,5206.1780,7392509700,88027788849.7000,-0.247444
中证500,2024-01-16,sh.000905,5188.3692,5210.0834,5124.0823,5190.3975,5193.2956,8307037100,92337607304.7000,-0.055805
中证500,2024-01-17,sh.000905,5180.9251,5180.9251,5061.5395,5061.5395,5190.3975,7874184900,87930639304.5000,-2.482623
中证500,2024-01-18,sh.000905,5033.1032,5069.2295,4924.6815,5066.9579,5061.5395,11875105500,123436419725.2000,0.107050
中证500,2024-01-19,sh.000905,5056.4765,5084.2902,5014.7667,5018.4332,5066.9579,7846738300,92039421274.4000,-0.957669
中证500,2024-01-22,sh.000905,5008.6804,5008.7672,4753.6302,4780.9748,5018.4332,10970849200,115622857135.0000,-4.731724
中证500,2024-01-23,sh.000905,4771.4963,4889.4223,4727.8806,4865.7430,4780.9748,9994471800,107808853142.3000,1.773032
中证500,2024-01-24,sh.000905,4886.2037,4941.4403,4766.8035,4933.7009,4865.7430,11402580500,112683270494.8000,1.396660
中证500,2024-01-25,sh.000905,4931.6273,5074.4943,4910.9591,5073.1779,4933.7009,13230776600,134822852027.2000,2.827026
中证500,2024-01-26,sh.000905,5055.2878,5086.1290,5009.9729,5027.0932,5073.1779,11700983600,119232918977.8000,-0.908399
中证500,2024-01-29,sh.000905,5032.1113,5050.1092,4927.9137,4927.9137,5027.0932,11687665700,117835011090.9000,-1.972900
中证500,2024-01-30,sh.000905,4898.3613,4939.3511,4810.0990,4814.9908,4927.9137,9967581100,95474113525.6000,-2.291495
中证500,2024-01-31,sh.000905,4786.8128,4832.4010,4690.9429,4696.9796,4814.9908,12109315800,116592536773.1000,-2.450912
中证500,2024-02-01,sh.000905,4667.9126,4771.0465,4629.9901,4678.7308,4696.9796,11147191000,107508825587.6000,-0.388522
中证500,2024-02-02,sh.000905,4686.0999,4724.0488,4435.5569,4563.2221,4678.7308,13750183200,124953077788.8000,-2.468804
中证500,2024-02-05,sh.000905,4527.7091,4598.0608,4281.2399,4460.2635,4563.2221,16595833700,143547017412.4000,-2.256270
中证500,2024-02-06,sh.000905,4411.2980,4817.1179,4405.3085,4805.9013,4460.2635,17305833500,156485198829.2000,7.749269
中证500,2024-02-07,sh.000905,4813.9545,5110.8041,4813.2326,5109.5685,4805.9013,22719893400,212618286127.8000,6.318632
中证500,2024-02-08,sh.000905,5131.8032,5367.2243,5129.7843,5150.2288,5109.5685,21367612300,212255665093.8000,0.795768
中证500,2024-02-19,sh.000905,5225.1379,5225.1379,5074.7611,5141.6037,5150.2288,16294989300,172805832899.6000,-0.167470
中证500,2024-02-20,sh.000905,5107.5677,5151.7201,5072.8837,5140.9575,5141.6037,12164637900,133242205643.5000,-0.012568
中证500,2024-02-21,sh.000905,5101.4113,5252.8785,5074.8224,5139.0372,5140.9575,15087250100,155561259421.7000,-0.037353
中证500,2024-02-22,sh.000905,5133.5478,5184.6228,5117.6799,5176.3431,5139.0372,11661480600,127546517889.3000,0.725932
中证500,2024-02-23,sh.000905,5190.6466,5197.7115,5118.5680,5197.7115,5176.3431,13526500400,145442447176.8000,0.412809
中证500,2024-02-26,sh.000905,5194.7370,5255.3615,5162.9504,5195.4642,5197.7115,14401894400,152600869381.9000,-0.043236
中证500,2024-02-27,sh.000905,5174.8194,5307.8043,5160.8782,5307.8043,5195.4642,13897175100,157201596730.4000,2.162273
中证500,2024-02-28,sh.000905,5311.4253,5383.3193,5184.0471,5184.0471,5307.8043,20256098500,214135426954.0000,-2.331608
中证500,2024-02-29,sh.000905,5154.1487,5349.7678,5154.1487,5346.7929,5184.0471,16079016500,178975999913.2000,3.139358
中证500,2024-03-01,sh.000905,5350.8566,5387.7839,5321.5587,5379.0482,5346.7929,14229839500,171103270101.0000,0.603264
中证500,2024-03-04,sh.000905,5386.9441,5400.1227,5325.9642,5388.8200,5379.0482,14392846900,175906403369.0000,0.181664
中证500,2024-03-05,sh.000905,5358.2206,5382.9834,5329.9702,5351.8268,5388.8200,14081647900,174282675002.5000,-0.686481
中证500,2024-03-06,sh.000905,5332.8328,5405.4908,5293.9518,5350.1016,5351.8268,12109956400,146843351594.8000,-0.032236
中证500,2024-03-07,sh.000905,5354.3337,5384.6567,5277.2988,5277.2988,5350.1016,13983134200,157442183149.0000,-1.360774
中证500,2024-03-08,sh.000905,5282.4077,5361.7104,5268.5296,5349.5950,5277.2988,12146797800,144003562005.9000,1.369947
中证500,2024-03-11,sh.000905,5342.1778,5443.0421,5339.2607,5441.0507,5349.5950,14298173200,173588864750.5000,1.709582
中证500,2024-03-12,sh.000905,5445.8776,5473.2901,5385.1402,5423.7183,5441.0507,14707253600,178848761377.9000,-0.318549
中证500,2024-03-13,sh.000905,5430.0437,5459.3222,5389.5251,5415.1126,5423.7183,12974630100,164526330861.1000,-0.158668
中证500,2024-03-14,sh.000905,5415.1499,5447.5416,5352.1195,5392.9267,5415.1126,13188735700,157337167775.7000,-0.409703
中证500,2024-03-15,sh.000905,5380.0190,5456.7336,5357.1797,5454.1463,5392.9267,13640503000,158718756617.2000,1.135183
中证500,2024-03-18,sh.000905,5472.3147,5528.4470,5459.5453,5528.4470,5454.1463,15986263800,190794115131.3000,1.362279
中证500,2024-03-19,sh.000905,5514.5500,5533.6390,5477.1172,5478.2248,5528.4470,14677724000,176661748327.6000,-0.908432
中证500,2024-03-20,sh.000905,5469.6060,5499.2382,5455.7613,5493.4140,5478.2248,12627326200,157036230421.8000,0.277265
中证500,2024-03-21,sh.000905,5505.6985,5517.4566,5454.2313,5465.8286,5493.4140,12948945800,159252387801.8000,-0.502154
中证500,2024-03-22,sh.000905,5454.4143,5463.5407,5356.1080,5384.5656,5465.8286,13709602900,163185963748.5000,-1.486746
中证500,2024-03-25,sh.000905,5369.7761,5401.5975,5292.6372,5294.7463,5384.5656,13077825400,156251665726.7000,-1.668088
中证500,2024-03-26,sh.000905,5291.5227,5318.8757,5237.8993,5284.4188,5294.7463,11646811200,145296216679.9000,-0.195052
中证500,2024-03-27,sh.000905,5280.7332,5282.6954,5156.6840,5156.6840,5284.4188,11010714200,129828707609.3000,-2.417197
中证500,2024-03-28,sh.000905,5156.4803,5276.6382,5156.4803,5223.8060,5156.6840,11631819200,140612607112.3000,1.301650
中证500,2024-03-29,sh.000905,5220.5524,5287.0376,5211.1946,5286.1612,5223.8060,10904714900,126574031377.1000,1.193674
中证500,2024-04-01,sh.000905,5309.8325,5401.7799,5309.8325,5401.2249,5286.1612,13673485400,166553105409.3000,2.176697
中证500,2024-04-02,sh.000905,5395.4811,5402.1597,5353.3119,5381.2291,5401.2249,13214864200,155779915085.8000,-0.370209
中证500,2024-04-03,sh.000905,5373.5021,5386.3422,5350.1601,5374.5954,5381.2291,13362805300,154114398165.9000,-0.123275
中证500,2024-04-08,sh.000905,5358.9565,5383.6587,5297.5590,5298.5912,5374.5954,14858855900,161260958590.0000,-1.414138
中证500,2024-04-09,sh.000905,5294.4743,5342.8982,5284.9557,5342.8982,5298.5912,11330074500,133262737277.5000,0.836203
中证500,2024-04-10,sh.000905,5335.7302,5335.7302,5242.8630,5275.4727,5342.8982,11790861800,132251020973.6000,-1.261965
中证500,2024-04-11,sh.000905,5244.0544,5353.8091,5240.5101,5301.8094,5275.4727,12774514300,141290912857.4000,0.499229
中证500,2024-04-12,sh.000905,5307.7225,5336.4477,5270.4618,5277.2190,5301.8094,11852493300,136145117631.0000,-0.463811
中证500,2024-04-15,sh.000905,5270.0415,5376.0484,5219.4286,5339.7223,5277.2190,15921762400,169269295711.9000,1.184398
中证500,2024-04-16,sh.000905,5309.1005,5346.7615,5184.6535,5191.5540,5339.7223,16258397300,168778499341.7000,-2.774832
中证500,2024-04-17,sh.000905,5211.2486,5339.7467,5211.2486,5339.7467,5191.5540,14759455200,155660732929.5000,2.854496
中证500,2024-04-18,sh.000905,5317.7986,5410.6963,5299.2288,5349.8361,5339.7467,15349768200,167338860159.0000,0.188949
中证500,2024-04-19,sh.000905,5322.3588,5369.9543,5292.0162,5314.8667,5349.8361,14213421600,156010347135.9000,-0.653654
中证500,2024-04-22,sh.000905,5289.4066,5340.6307,5264.1859,5267.5811,5314.8667,13526688200,150190436487.7000,-0.889686
中证500,2024-04-23,sh.000905,5257.7660,5280.0593,5196.9550,5208.2712,5267.5811,12580112000,139018868110.2000,-1.125942
中证500,2024-04-24,sh.000905,5210.1831,5263.0391,5183.7005,5263.0391,5208.2712,11729722000,139471094806.5000,1.051556
中证500,2024-04-25,sh.000905,5240.4817,5297.1627,5229.8248,5259.3354,5263.0391,11083392900,127544603285.3000,-0.070372
中证500,2024-04-26,sh.000905,5258.3847,5379.6707,5258.3847,5372.1209,5259.3354,17377770100,193788859192.2000,2.144482
中证500,2024-04-29,sh.000905,5371.2122,5488.2776,5371.2122,5478.4908,5372.1209,19093605500,212148850246.6000,1.980035
中证500,2024-04-30,sh.000905,5471.1676,5478.0353,5436.5752,5441.1411,5478.4908,16279734400,175143689576.2000,-0.681752
中证500,2024-05-06,sh.000905,5498.4442,5535.9488,5496.9071,5528.6036,5441.1411,16579162600,187906843862.2000,1.607429
中证500,2024-05-07,sh.000905,5532.3230,5543.1251,5507.5008,5527.0847,5528.6036,13653540200,162155744860.2000,-0.027473
中证500,2024-05-08,sh.000905,5516.4477,5516.4477,5454.8735,5458.7559,5527.0847,12395562100,139472996786.3000,-1.236254
中证500,2024-05-09,sh.000905,5461.3600,5568.7324,5461.3600,5556.7712,5458.7559,13112123000,153999870752.3000,1.795561
中证500,2024-05-10,sh.000905,5562.1931,5570.5652,5497.4972,5535.3954,5556.7712,12868803000,144026969940.9000,-0.384680
中证500,2024-05-13,sh.000905,5503.1286,5527.2001,5462.5075,5505.2595,5535.3954,13162758800,146159918962.1000,-0.544422
中证500,2024-05-14,sh.000905,5508.4663,5538.7434,5484.9640,5500.7379,5505.2595,11899439900,132592062465.6000,-0.082132
中证500,2024-05-15,sh.000905,5495.5571,5497.0842,5441.3548,5446.6557,5500.7379,11012498900,121525793558.0000,-0.983181
中证500,2024-05-16,sh.000905,5461.1077,5475.3735,5408.1251,5424.6652,5446.6557,12210811900,133148761562.0000,-0.403743
中证500,2024-05-17,sh.000905,5418.6575,5493.2007,5409.7047,5491.8944,5424.6652,12691616800,139244609264.9000,1.239324
中证500,2024-05-20,sh.000905,5496.7904,5536.6620,5484.3580,5523.5013,5491.8944,14497144800,163572079873.3000,0.575519
中证500,2024-05-21,sh.000905,5511.4838,5513.4235,5460.9750,5478.9131,5523.5013,10869119200,123832374658.6000,-0.807245
中证500,2024-05-22,sh.000905,5472.0098,5486.3049,5455.0766,5468.6068,5478.9131,11305778200,126572719199.3000,-0.188108
中证500,2024-05-23,sh.000905,5448.9403,5448.9403,5352.3934,5362.3053,5468.6068,12665756900,135749197020.0000,-1.943850
中证500,2024-05-24,sh.000905,5348.5100,5400.1594,5311.4888,5313.4546,5362.3053,10656417500,117396142024.9000,-0.911002
中证500,2024-05-27,sh.000905,5325.8508,5373.1116,5284.5055,5371.3693,5313.4546,11564322900,124785634504.8000,1.089963
中证500,2024-05-28,sh.000905,5363.3300,5365.4730,5310.3183,5316.1286,5371.3693,11096537300,120979080988.0000,-1.028429
中证500,2024-05-29,sh.000905,5308.5930,5361.7440,5305.9631,5328.3064,5316.1286,10436126700,112762595771.6000,0.229073
中证500,2024-05-30,sh.000905,5316.3983,5349.6880,5296.4925,5308.6600,5328.3064,10735018700,114757614217.4000,-0.368718
中证500,2024-05-31,sh.000905,5310.7218,5357.0210,5308.5403,5308.5403,5308.6600,10415114700,113019704335.1000,-0.002255
中证500,2024-06-03,sh.000905,5300.7869,5316.3352,5232.6880,5274.0687,5308.5403,12696851500,129543758977.7000,-0.649361
中证500,2024-06-04,sh.000905,5263.2256,5352.2839,5247.5837,5341.9496,5274.0687,10808314400,117835610768.9000,1.287069
中证500,2024-06-05,sh.000905,5328.8678,5347.4297,5277.9405,5277.9405,5341.9496,10579275700,111608396273.0000,-1.198235
中证500,2024-06-06,sh.000905,5291.5208,5305.8780,5213.6618,5228.8002,5277.9405,13336823100,135739981470.4000,-0.931051
中证500,2024-06-07,sh.000905,5247.1462,5258.8180,5172.0505,5208.9798,5228.8002,11352747800,118553769519.2000,-0.379062
中证500,2024-06-11,sh.000905,5182.4129,5232.8495,5159.3340,5217.4702,5208.9798,11643711600,119660626659.4000,0.162995
中证500,2024-06-12,sh.000905,5209.1344,5245.9909,5205.5716,5232.9534,5217.4702,10306556900,111341271703.7000,0.296757
中证500,2024-06-13,sh.000905,5231.9096,5233.7954,5182.7423,5194.5900,5232.9534,11823276400,123194241679.1000,-0.733112
中证500,2024-06-14,sh.000905,5180.2887,5235.8781,5163.3840,5213.0927,5194.5900,13399862000,146009261400.6000,0.356192
中证500,2024-06-17,sh.000905,5189.2840,5223.5894,5184.5987,5207.1280,5213.0927,10797066400,135704407617.0000,-0.114418
中证500,2024-06-18,sh.000905,5207.9777,5243.5867,5204.9707,5230.8913,5207.1280,9409090300,120391272834.4000,0.456361
中证500,2024-06-19,sh.000905,5235.4758,5236.3018,5168.8204,5168.8204,5230.8913,8784959000,111740529823.1000,-1.186622
中证500,2024-06-20,sh.000905,5162.1609,5184.7470,5092.2867,5094.5653,5168.8204,9560900300,113062777426.7000,-1.436597
中证500,2024-06-21,sh.000905,5079.9226,5128.1378,5071.6547,5102.3292,5094.5653,8383890700,98090349439.3000,0.152396
中证500,2024-06-24,sh.000905,5072.8028,5078.9550,4986.7679,4992.9097,5102.3292,10018664600,113108464981.7000,-2.144501
中证500,2024-06-25,sh.000905,4989.0713,5007.3355,4918.0393,4948.6343,4992.9097,9163677900,104683752506.4000,-0.886765
中证500,2024-06-26,sh.000905,4942.1652,5024.7679,4915.6644,5020.4318,4948.6343,9339462100,102152255030.0000,1.450855
中证500,2024-06-27,sh.000905,4998.9936,5000.1752,4925.1601,4928.0514,5020.4318,8853718700,97364975399.3000,-1.840089
中证500,2024-06-28,sh.000905,4914.6693,5003.4091,4914.5467,4942.7817,4928.0514,10630834200,114743251798.9000,0.298907
中证500,2024-07-01,sh.000905,4943.7867,5017.6099,4929.0871,5003.1608,4942.7817,9731279300,110821074065.9000,1.221561
中证500,2024-07-02,sh.000905,5000.5757,5002.7424,4934.1169,4949.4771,5003.1608,9620933400,105902911013.0000,-1.072996
中证500,2024-07-03,sh.000905,4945.3994,4950.5148,4905.3897,4910.9245,4949.4771,8452833100,96121126342.0000,-0.778923
中证500,2024-07-04,sh.000905,4917.4414,4935.6055,4827.3420,4834.4982,4910.9245,9100846600,98771611006.7000,-1.556251
中证500,2024-07-05,sh.000905,4828.8628,4877.9326,4794.1292,4866.2647,4834.4982,8313327900,93724633826.8000,0.657080
中证500,2024-07-08,sh.000905,4857.0245,4857.2655,4768.5636,4783.6165,4866.2647,9025450000,96789200226.5000,-1.698391
中证500,2024-07-09,sh.000905,4775.3131,4888.4822,4745.3165,4876.8990,4783.6165,11140196800,126704548339.3000,1.950041
中证500,2024-07-10,sh.000905,4857.4830,4891.3725,4836.1700,4844.1624,4876.8990,10095318600,117244916014.0000,-0.671259
中证500,2024-07-11,sh.000905,4902.8106,4941.7015,4871.1720,4939.7318,4844.1624,11527549400,133127527342.5000,1.972878
中证500,2024-07-12,sh.000905,4926.9812,4937.3471,4905.7967,4919.3639,4939.7318,9717510600,115594261299.6000,-0.412328
中证500,2024-07-15,sh.000905,4903.5161,4903.5161,4868.7430,4883.8971,4919.3639,8682431200,102734711417.3000,-0.720963
中证500,2024-07-16,sh.000905,4877.6010,4907.8321,4850.4315,4898.3626,4883.8971,8726797800,113648284397.5000,0.296188
中证500,2024-07-17,sh.000905,4893.4137,4900.3599,4853.6030,4856.5794,4898.3626,9690954700,117932902593.7000,-0.853003
中证500,2024-07-18,sh.000905,4822.1303,4879.6927,4793.4294,4877.6916,4856.5794,9665475000,115283847816.1000,0.434713
中证500,2024-07-19,sh.000905,4853.0422,4900.3787,4842.9297,4872.0532,4877.6916,9329074600,111989382468.3000,-0.115596
中证500,2024-07-22,sh.000905,4872.6362,4885.3641,4839.1121,4865.9778,4872.0532,9271045800,110307683161.2000,-0.124699
中证500,2024-07-23,sh.000905,4862.9705,4862.9705,4722.7994,4722.7994,4865.9778,10240371200,110578297603.3000,-2.942438
中证500,2024-07-24,sh.000905,4712.2870,4738.7620,4661.8271,4668.0621,4722.7994,11267463500,103026731862.0000,-1.159001
中证500,2024-07-25,sh.000905,4644.4217,4710.4627,4635.2440,4665.4488,4668.0621,8860007400,95885153870.2000,-0.055983
中证500,2024-07-26,sh.000905,4670.4463,4744.4537,4670.4463,4736.3771,4665.4488,8647204900,94118612207.0000,1.520289
中证500,2024-07-29,sh.000905,4740.4990,4742.1481,4702.9803,4708.8443,4736.3771,8110203900,90979232032.0000,-0.581305
中证500,2024-07-30,sh.000905,4694.5247,4712.0417,4650.5592,4699.2820,4708.8443,8335338200,86181033613.6000,-0.203071
中证500,2024-07-31,sh.000905,4694.7288,4887.9192,4687.0458,4886.4136,4699.2820,14318091900,146601666177.8000,3.982132
中证500,2024-08-01,sh.000905,4893.8709,4928.2412,4834.6536,4852.9725,4886.4136,11321339300,119765528788.7000,-0.684369
中证500,2024-08-02,sh.000905,4816.9369,4874.7114,4783.1150,4788.6159,4852.9725,9852984400,105654740577.4000,-1.326127
中证500,2024-08-05,sh.000905,4756.0755,4846.5420,4693.8165,4693.8478,4788.6159,11333814800,123487463651.4000,-1.979029
中证500,2024-08-06,sh.000905,4740.4539,4774.9279,4699.1769,4750.7760,4693.8478,10777477000,105286322238.1000,1.212826
中证500,2024-08-07,sh.000905,4747.9803,4783.4202,4719.9380,4751.9408,4750.7760,9698948100,96834771203.2000,0.024518
中证500,2024-08-08,sh.000905,4737.0927,4791.6592,4701.7856,4755.8149,4751.9408,10430925300,95364149202.0000,0.081527
中证500,2024-08-09,sh.000905,4778.2568,4805.0992,4720.3104,4720.3104,4755.8149,10881958600,88057504682.2000,-0.746549
中证500,2024-08-12,sh.000905,4716.9605,4737.1908,4696.0525,4714.1586,4720.3104,8910083200,76375856580.1000,-0.130326
中证500,2024-08-13,sh.000905,4713.9598,4731.8353,4680.5879,4731.8353,4714.1586,8136517300,71101413451.5000,0.374970
中证500,2024-08-14,sh.000905,4729.8146,4730.2369,4667.0731,4667.0731,4731.8353,7458803000,68308163886.2000,-1.368649
中证500,2024-08-15,sh.000905,4656.6950,4746.4095,4647.7947,4698.3750,4667.0731,9097329300,83712897622.1000,0.670697
中证500,2024-08-16,sh.000905,4703.6042,4708.0187,4662.1132,4670.3789,4698.3750,8737958000,81927269812.8000,-0.595868
