trade_date,index_code,index_name,open,high,low,close,preclose,volume,amount,pct_chg,is_pre_holiday_3,is_post_holiday_3,pre_holiday_tday,post_holiday_tday,holiday_gap_days,index_ret_1,index_ret_5,index_ret_10,index_ret_20,index_range_pos_20,index_close_ma_ratio_5,index_amount_ratio_5,index_volatility_5,index_close_ma_ratio_10,index_amount_ratio_10,index_volatility_10,index_close_ma_ratio_20,index_amount_ratio_20,index_volatility_20,index_body_pct,index_close_position_in_day,index_amount_change_1,future_5_trade_date,future_5_close,future_5_return,future_5_direction,future_5_up_label
2023-11-24,sh.000852,中证1000,6194.0241,6194.0241,6098.9609,6115.4072,6197.5257,14981599200,166155059738.9,-1.325021,0,0,0,0,0,-0.013250207256099045,-0.013521135648539961,0.004409730296907943,0.033587917058123695,0.6025557787223961,-0.010813775474544096,0.8842859109310875,0.011538070857984573,-0.010284782037676354,0.8767989736585741,0.00989822288046459,0.0015093903288467825,0.8685200651060556,0.010173118595349414,-0.012692378771984434,0.17300385427799275,-0.022517784859084622,2023-12-01,6130.051,0.0023945748044382764,上涨,1.0
2023-11-27,sh.000852,中证1000,6107.5621,6130.4008,6076.7107,6111.3644,6115.4072,15443307700,169812162709.9,-0.066108,0,0,0,0,0,-0.0006610843510141962,-0.022693898218719144,-0.005414512361727741,0.017448475617263037,0.5919718011909942,-0.006908511392231587,0.9340597159110561,0.009865756425508302,-0.010406226772610272,0.9037880905820588,0.009411583060142083,-1.0871431214587446e-05,0.8993456455109772,0.009672059283509792,0.0006225560932078425,0.6454392895524556,0.022010181193078626,2023-12-04,6114.3926,0.000495503099111616,上涨,1.0
2023-11-28,sh.000852,中证1000,6099.5117,6143.3015,6065.6876,6143.3015,6111.3644,12836813300,147277411213.9,0.522585,0,0,0,0,0,0.005225854311681877,-0.011078898122623193,-0.0062565881000319346,0.029142277389969218,0.6755825533474668,0.0005191532409762889,0.8714423127490989,0.010638363438469302,-0.004611339823319516,0.8046183070744747,0.009349055010076358,0.003786301002469905,0.7901940569679143,0.009567048537451125,0.00717923042921609,1.0,-0.13270398972832953,2023-12-05,5992.6003,-0.024530978985810692,下跌,0.0
2023-11-29,sh.000852,中证1000,6138.7608,6154.898,6103.9828,6113.366,6143.3015,13564395200,150365714312.9,-0.487287,0,0,0,0,0,-0.004872868440528255,-0.0031965587181050914,-0.015127718510872024,0.02600492365607532,0.5972119539135761,-0.0037200525063019185,0.9355837255899777,0.009165367800759234,-0.007952362287102055,0.8513022989833495,0.00928008149917367,-0.002367910085703806,0.8109546734279445,0.009646337344286443,-0.004136795817162323,0.18429074225378958,0.020969292395523365,2023-12-06,6023.8036,-0.01465025977505674,下跌,0.0
2023-11-30,sh.000852,中证1000,6104.7743,6110.4082,6031.4752,6080.547,6113.366,13103299900,148669808037.8,-0.53684,0,0,0,0,0,-0.005368400975829135,-0.01887506493115476,-0.010512923971512156,0.033184708583503975,0.4976749017191593,-0.005275853073365977,0.9502337934496536,0.0067866617092062565,-0.012242551795412226,0.8571708532779956,0.008915495995946003,-0.00930231460073594,0.8041247066722911,0.009248739965408658,-0.003968582425725464,0.6216892807824321,-0.011278543668345464,2023-12-07,6020.8304,-0.009820925650274481,下跌,0.0
2023-12-01,sh.000852,中证1000,6078.6385,6142.7386,6059.8028,6130.051,6080.547,14535274400,166337102381.5,0.814137,0,0,0,0,0,0.008141372807413783,0.0023945748044382764,-0.011158938214853031,0.026264793868981062,0.471991402162193,0.002342325350554786,1.0629082316513803,0.006028639828836777,-0.003080566009651453,0.96598135838816,0.00883697425799423,-0.002511513545243038,0.901202800272576,0.008852002386309605,0.008457897274200524,0.8470190195307769,0.11883579172449066,2023-12-08,6003.1435,-0.020702519440702893,下跌,0.0
2023-12-04,sh.000852,中证1000,6131.5878,6147.0526,6110.2526,6114.3926,6130.051,15341436500,177072943576.5,-0.255437,0,0,0,0,0,-0.002554367002819413,0.000495503099111616,-0.022209640016505827,0.0029234637610544567,0.35172465865539765,-0.00031702335982886076,1.1211079591703372,0.00617688286985528,-0.003376059534419551,1.0423882314241897,0.008138671860741093,-0.005203720330105854,0.9694714567172831,0.007621008296347046,-0.002804363333099481,0.11250000000000834,0.06454267292920002,2023-12-11,6075.0796,-0.0064295838641438285,下跌,0.0
2023-12-05,sh.000852,中证1000,6098.1174,6098.1174,5992.6003,5992.6003,6114.3926,14277542700,162512340061.1,-1.991895,0,0,0,0,0,-0.01991895319250514,-0.024530978985810692,-0.03533810089140188,-0.02029778231009971,0.0,-0.015377610422759869,1.0094461981882994,0.010017078133288997,-0.019720153853643008,0.984935862308876,0.009847494072479951,-0.024033296140028915,0.9006232317470085,0.008797125453489277,-0.017303225418388964,0.0,-0.08222940908591969,2023-12-12,6078.9899,0.014416045735604843,上涨,1.0
2023-12-06,sh.000852,中证1000,5977.6111,6066.4182,5970.2824,6023.8036,5992.6003,14432062400,153827863997.4,0.520697,0,0,0,0,0,0.005206971671379401,-0.01465025977505674,-0.01779998807755534,-0.01875472689680502,0.18024368723376555,-0.007329145665997627,0.9514104855811708,0.010994227209018596,-0.012853047784404437,0.9542593918503316,0.009618520795577817,-0.018030821597444957,0.8694781222672967,0.00884771814920204,0.007727585355962703,0.5567249661416468,-0.053438871536985455,2023-12-13,6019.5531,-0.0007056172946939832,下跌,0.0
2023-12-07,sh.000852,中证1000,6019.9596,6044.8582,5983.2454,6020.8304,6023.8036,14853662700,166906747990.9,-0.049358,0,0,0,0,0,-0.0004935751889387774,-0.009820925650274481,-0.028510619972096363,-0.01309072613702622,0.1702308225953887,-0.005862485579110066,1.009528428315597,0.010936456286305218,-0.010475027439917461,1.0373727001939956,0.008636637652603751,-0.017876195024461916,0.9517281093953489,0.008758678286938874,0.00014465213354582812,0.6100193466292736,0.08502285381613994,2023-12-14,5991.8623,-0.004811313070702039,下跌,0.0
2023-12-08,sh.000852,中证1000,6021.9188,6056.0631,6003.1435,6003.1435,6020.8304,16797128200,194131627853.1,-0.293762,0,0,0,0,0,-0.0029376180401958774,-0.020702519440702893,-0.018357518367705716,-0.014028739775719945,0.1106665364483138,-0.00461130687302469,1.1360014144668513,0.00940209564871012,-0.011558142579413566,1.1859612710674652,0.007835994941025874,-0.02007864003323223,1.0992940718438684,0.008769032247263255,-0.0031178268295481235,0.0,0.1631143149687655,2023-12-15,5951.6003,-0.008586034966513778,下跌,0.0
2023-12-11,sh.000852,中证1000,5984.6773,6080.8042,5933.7357,6075.0796,6003.1435,15984343600,181217092726.1,1.198307,0,0,0,0,0,0.011983071868929995,-0.0064295838641438285,-0.0059372666437629285,-0.01131963160185312,0.42383923460229517,0.00863146777242707,1.0553110067006388,0.01192429352627657,0.0008843995230711776,1.0994057034396585,0.00898085743371258,-0.007772895045441763,1.027537225397207,0.008953443768884965,0.015105626497188033,0.9610752812464969,-0.0665246321262627,2023-12-18,5857.0052,-0.035896550227918045,下跌,0.0
2023-12-12,sh.000852,中证1000,6070.8754,6084.279,6050.7347,6078.9899,6075.0796,12971208800,152793036408.5,0.064366,0,0,0,0,0,0.0006436623480619019,0.014416045735604843,-0.010468572965204426,-0.016659663516197964,0.43556481001846215,0.006393731482713383,0.8999722574019483,0.005884462776204127,0.002590925866781335,0.9238715057576022,0.008767273582876425,-0.0062984810453425855,0.8770535082822174,0.008823860207322969,0.001336627663285542,0.8423249255461942,-0.15685085711291846,2023-12-19,5863.5419,-0.03544141437050252,下跌,0.0
2023-12-13,sh.000852,中证1000,6067.781,6076.3609,6019.5531,6019.5531,6078.9899,12254715000,143748119086.9,-0.977741,0,0,0,0,0,-0.009777413843046423,-0.0007056172946939832,-0.015345539593081714,-0.03024111510059213,0.25733534401950847,-0.003305925357337647,0.8568711113200366,0.00788053987848785,-0.005673368424657155,0.8726727979825387,0.00913635446810045,-0.014502323753798452,0.8422283460730657,0.008962902054630064,-0.00794819391141504,0.0,-0.05919718289659459,2023-12-20,5761.3123,-0.042900327600731814,下跌,0.0
2023-12-14,sh.000852,中证1000,6038.9207,6072.6147,5989.2337,5991.8623,6019.5531,12019938200,138756005777.9,-0.460014,0,0,0,0,0,-0.0046001421600551096,-0.004811313070702039,-0.014584987173028918,-0.024944580283265627,0.17430065007427717,-0.006938230575971427,0.855836123294753,0.008139421787422515,-0.008795378097199102,0.8474669377590847,0.009103452654342032,-0.01780330531191976,0.823055914439593,0.008772179804180798,-0.007792518288905482,0.03152516760413039,-0.03472819916330261,2023-12-21,5798.912,-0.03220205844850599,下跌,0.0
2023-12-15,sh.000852,中证1000,6000.2585,6016.3958,5935.3173,5951.6003,5991.8623,12371010000,138326703914.6,-0.671945,0,0,0,0,0,-0.006719446807046947,-0.008586034966513778,-0.02911080185140391,-0.03994489442701232,0.05356947410164938,-0.011922923404287467,0.9162638994634401,0.008537700471582747,-0.012540722240514501,0.8595498053583444,0.00856425094741423,-0.022419047990764995,0.830481296144892,0.008521486567622827,-0.008109350622144004,0.20083005975690535,-0.003093933562682283,2023-12-22,5733.9089,-0.03657695225265711,下跌,0.0
2023-12-18,sh.000852,中证1000,5939.4345,5941.897,5845.9612,5857.0052,5951.6003,12525942300,130966305876.3,-1.589406,0,0,0,0,0,-0.01589406129978188,-0.035896550227918045,-0.04209533421193801,-0.06337005200922219,0.026216638117277064,-0.0205352880771561,0.9293793133566631,0.0061383804377752385,-0.02406779970433859,0.8378166064177698,0.009490353367551387,-0.03481561348573814,0.803003947170844,0.008667823935131618,-0.013878307774923807,0.11511865226536752,-0.05321024668414098,2023-12-25,5735.7256,-0.02070675983009196,下跌,0.0
